105/08/24,654000,2056580,3.19,3.19,3.09,3.10,-0.10,10
105/08/25,654000,2020790,3.16,3.16,3.07,3.09,-0.01,8
105/08/26,707000,2194940,3.14,3.14,3.08,3.08,-0.01,8
105/08/29,315000,950200,3.02,3.02,2.92,2.92,-0.16,4
105/08/30,61000,171610,2.85,2.85,2.81,2.81,-0.11,3
105/08/31,27000,73070,2.74,2.74,2.67,2.70,-0.11,4
105/09/01,0,0,---,---,---,---,---,0
105/09/02,40000,103600,2.62,2.62,2.56,2.56,-0.14,2
105/09/05,6000,15240,2.54,2.54,2.54,2.54,-0.02,1
105/09/06,309000,810300,2.65,2.71,2.62,2.71,+0.17,3
105/09/07,297000,819720,2.76,2.76,2.76,2.76,+0.05,1
105/09/08,30000,80100,2.67,2.67,2.67,2.67,-0.09,1
105/09/09,59000,152280,2.61,2.61,2.54,2.54,-0.13,3
105/09/10,29000,71630,2.47,2.47,2.47,2.47,-0.07,2
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,297000,733590,2.47,2.47,2.47,2.47,+0.04,1
105/09/21,297000,742500,2.50,2.50,2.50,2.50,+0.03,1
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,297000,706860,2.38,2.38,2.38,2.38,+0.09,1
105/10/06,297000,703890,2.37,2.37,2.37,2.37,-0.01,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,50000,119500,2.39,2.39,2.39,2.39,+0.07,1
105/10/20,50000,117000,2.34,2.34,2.34,2.34,-0.05,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
