105/08/24,1246000,769620,0.59,0.64,0.59,0.60,+0.03,16
105/08/25,60000,35100,0.56,0.59,0.56,0.59,-0.01,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,453000,276480,0.60,0.62,0.60,0.62,+0.03,5
105/08/30,463000,268660,0.60,0.60,0.58,0.58,-0.04,4
105/08/31,0,0,---,---,---,---,---,0
105/09/01,20000,10800,0.54,0.54,0.54,0.54,-0.02,1
105/09/02,172000,79400,0.50,0.50,0.46,0.47,-0.07,3
105/09/05,820000,420400,0.50,0.52,0.50,0.52,+0.05,5
105/09/06,800000,416000,0.52,0.52,0.52,0.52,0.00,2
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,2000,880,0.44,0.44,0.44,0.44,-0.05,1
105/09/10,4000,1640,0.41,0.41,0.41,0.41,-0.03,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,1000,360,0.36,0.36,0.36,0.36,-0.02,1
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,20000,5600,0.28,0.28,0.28,0.28,-0.04,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,1000,160,0.16,0.16,0.16,0.16,0.00,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,1000,180,0.18,0.18,0.18,0.18,+0.08,1
105/11/24,30000,6900,0.23,0.23,0.23,0.23,+0.05,1
105/11/25,0,0,---,---,---,---,---,0
105/11/28,30000,6300,0.21,0.21,0.21,0.21,-0.01,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,201000,55490,0.25,0.30,0.25,0.29,+0.08,6
105/12/01,126000,34140,0.25,0.29,0.25,0.25,-0.04,5
105/12/02,61000,14940,0.26,0.26,0.23,0.24,-0.01,3
105/12/05,10000,2100,0.21,0.21,0.21,0.21,-0.03,1
105/12/06,1000,300,0.30,0.30,0.30,0.30,+0.09,1
105/12/07,0,0,---,---,---,---,---,0
105/12/08,2000,450,0.22,0.23,0.22,0.23,+0.01,2
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,104000,16640,0.16,0.16,0.16,0.16,0.00,2
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,65000,9750,0.15,0.15,0.15,0.15,0.00,2
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,72000,8860,0.13,0.13,0.12,0.12,+0.02,2
106/01/05,22000,2860,0.13,0.13,0.13,0.13,+0.01,1
