105/08/24,632000,438900,0.71,0.71,0.67,0.69,-0.05,11
105/08/25,83000,59760,0.72,0.72,0.72,0.72,+0.03,2
105/08/26,1004000,759230,0.68,0.79,0.68,0.77,+0.05,17
105/08/29,1075000,783890,0.73,0.75,0.69,0.71,-0.06,20
105/08/30,93000,62260,0.68,0.68,0.66,0.66,-0.05,4
105/08/31,462000,320020,0.65,0.71,0.65,0.68,+0.02,7
105/09/01,635000,432600,0.67,0.74,0.65,0.74,+0.06,9
105/09/02,251000,179280,0.74,0.74,0.68,0.68,-0.06,8
105/09/05,70000,46520,0.66,0.68,0.66,0.66,-0.02,4
105/09/06,100000,74000,0.74,0.74,0.74,0.74,+0.08,1
105/09/07,178000,112920,0.63,0.65,0.63,0.65,-0.09,6
105/09/08,23000,14950,0.65,0.65,0.65,0.65,0.00,1
105/09/09,27000,17480,0.65,0.65,0.64,0.64,-0.01,2
105/09/10,1000,580,0.58,0.58,0.58,0.58,-0.06,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,2000,960,0.48,0.48,0.48,0.48,-0.06,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,2000,1040,0.52,0.52,0.52,0.52,+0.04,1
105/09/20,110000,61600,0.56,0.56,0.56,0.56,+0.04,2
105/09/21,112000,69440,0.62,0.62,0.62,0.62,+0.06,2
105/09/22,13000,7410,0.57,0.57,0.57,0.57,-0.05,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,3000,1230,0.41,0.41,0.41,0.41,-0.02,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,30000,3000,0.10,0.10,0.10,0.10,+0.01,3
105/11/24,30000,2400,0.08,0.08,0.08,0.08,-0.02,1
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
