105/08/24,897000,994850,1.10,1.16,1.04,1.04,+0.01,30
105/08/25,617000,625630,1.04,1.04,0.98,1.02,-0.02,21
105/08/26,137000,142760,1.03,1.05,1.03,1.05,+0.03,5
105/08/29,12000,12560,1.03,1.05,1.03,1.05,0.00,2
105/08/30,30000,30600,1.02,1.02,1.02,1.02,-0.03,1
105/08/31,205000,184150,0.98,0.98,0.87,0.87,-0.15,6
105/09/01,268000,203780,0.75,0.78,0.71,0.71,-0.16,8
105/09/02,209000,132520,0.72,0.72,0.61,0.62,-0.09,10
105/09/05,1255000,959200,0.62,0.83,0.62,0.83,+0.21,27
105/09/06,1636000,1382070,0.83,0.92,0.80,0.86,+0.03,49
105/09/07,1062000,1032250,0.87,1.15,0.87,1.15,+0.29,35
105/09/08,923000,1072830,1.17,1.19,1.13,1.16,+0.01,30
105/09/09,348000,348010,1.17,1.17,0.90,0.91,-0.25,19
105/09/10,325000,247100,0.66,0.82,0.66,0.77,-0.14,17
105/09/12,758000,637140,0.77,0.90,0.77,0.80,+0.03,12
105/09/13,819000,661700,0.85,0.85,0.75,0.81,+0.01,15
105/09/14,24000,19440,0.81,0.81,0.81,0.81,0.00,3
105/09/19,1302000,1067660,0.81,0.83,0.81,0.82,+0.01,13
105/09/20,1835000,1542100,0.84,0.89,0.77,0.77,-0.05,38
105/09/21,495000,390400,0.79,0.80,0.77,0.78,+0.01,9
105/09/22,31000,22350,0.81,0.81,0.68,0.68,-0.10,3
105/09/23,233000,172370,0.73,0.75,0.73,0.75,+0.07,4
105/09/26,219000,165480,0.76,0.77,0.72,0.77,+0.02,12
105/09/29,25000,16050,0.67,0.67,0.62,0.62,-0.15,2
105/09/30,586000,371200,0.57,0.68,0.57,0.66,+0.04,7
105/10/03,749000,508840,0.71,0.71,0.66,0.69,+0.03,14
105/10/04,159000,97990,0.62,0.62,0.61,0.61,-0.08,2
105/10/05,72000,38880,0.54,0.54,0.54,0.54,-0.07,3
105/10/06,146000,74140,0.52,0.55,0.50,0.50,-0.04,7
105/10/07,6000,2520,0.42,0.42,0.42,0.42,-0.08,1
105/10/11,353000,133590,0.43,0.43,0.33,0.33,-0.09,6
105/10/12,168000,55880,0.30,0.34,0.30,0.34,+0.01,4
105/10/13,0,0,---,---,---,---,---,0
105/10/14,47000,13240,0.30,0.30,0.26,0.28,-0.06,3
105/10/17,42000,9660,0.23,0.23,0.23,0.23,-0.05,2
105/10/18,0,0,---,---,---,---,---,0
105/10/19,19000,4180,0.22,0.22,0.22,0.22,+0.04,1
105/10/20,50000,12600,0.26,0.26,0.25,0.25,+0.03,2
105/10/21,18000,4500,0.25,0.25,0.25,0.25,0.00,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,18000,4680,0.26,0.26,0.26,0.26,+0.06,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,40000,6000,0.15,0.15,0.15,0.15,-0.06,1
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,28000,3080,0.11,0.11,0.11,0.11,-0.02,1
105/11/10,399000,39900,0.10,0.10,0.10,0.10,-0.01,3
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,20000,1800,0.09,0.09,0.09,0.09,+0.01,1
105/11/16,120000,12000,0.10,0.10,0.10,0.10,+0.01,2
105/11/17,75000,7500,0.10,0.10,0.10,0.10,0.00,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,20000,1400,0.07,0.07,0.07,0.07,-0.02,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,7000,770,0.11,0.11,0.11,0.11,+0.05,1
105/12/08,259000,46260,0.14,0.18,0.14,0.18,+0.07,2
105/12/09,270000,35100,0.13,0.13,0.13,0.13,-0.05,2
105/12/12,292000,23760,0.10,0.10,0.08,0.08,-0.05,3
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,74000,4440,0.06,0.06,0.06,0.06,-0.02,1
105/12/16,34000,1700,0.05,0.05,0.05,0.05,-0.01,2
105/12/19,0,0,---,---,---,---,---,0
105/12/20,28000,840,0.03,0.03,0.03,0.03,-0.01,1
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,198000,1980,0.01,0.01,0.01,0.01,-0.01,1
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
