105/09/29,8000,12800,1.60,1.60,1.60,1.60,0.03,1
105/09/30,0,0,--,--,--,--,,0
105/10/03,0,0,--,--,--,--,,0
105/10/04,0,0,--,--,--,--,,0
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,1000,1620,1.62,1.62,1.62,1.62,X,1
105/10/11,3000,4680,1.56,1.56,1.56,1.56,-0.06,1
105/10/12,3000,4800,1.60,1.60,1.60,1.60,0.04,1
105/10/13,3000,5010,1.67,1.67,1.67,1.67,0.07,1
105/10/14,0,0,--,--,--,--,,0
105/10/17,0,0,--,--,--,--,,0
105/10/18,0,0,--,--,--,--,,0
105/10/19,8000,12690,1.58,1.59,1.58,1.59,X,2
105/10/20,13000,20100,1.55,1.55,1.54,1.54,-0.05,3
105/10/21,0,0,--,--,--,--,,0
105/10/24,100000,152000,1.52,1.52,1.52,1.52,X,2
105/10/25,105000,155350,1.50,1.50,1.46,1.46,-0.06,3
105/10/26,50000,74000,1.48,1.48,1.48,1.48,0.02,1
105/10/27,150000,228500,1.51,1.53,1.51,1.53,0.05,2
105/10/28,0,0,--,--,--,--,,0
105/10/31,0,0,--,--,--,--,,0
105/11/01,0,0,--,--,--,--,,0
105/11/02,4000,6520,1.63,1.63,1.63,1.63,X,2
105/11/03,27000,45090,1.67,1.67,1.67,1.67,0.04,1
105/11/04,2000,3420,1.71,1.71,1.71,1.71,0.04,1
105/11/07,25000,40050,1.61,1.61,1.60,1.60,-0.11,2
105/11/08,49000,78430,1.59,1.61,1.59,1.59,-0.01,4
105/11/09,125000,208830,1.50,1.88,1.50,1.88,0.29,7
105/11/10,88000,142480,1.62,1.64,1.60,1.60,-0.28,7
105/11/11,87000,154300,1.69,1.84,1.69,1.84,0.24,11
105/11/14,37000,69120,1.86,1.89,1.86,1.89,0.05,3
105/11/15,30000,54760,1.84,1.85,1.81,1.81,-0.08,6
105/11/16,16000,28500,1.78,1.80,1.78,1.80,-0.01,2
105/11/17,39000,70230,1.83,1.83,1.80,1.80,,2
105/11/18,1000,1820,1.82,1.82,1.82,1.82,0.02,1
105/11/21,0,0,--,--,--,--,,0
105/11/22,5000,8200,1.64,1.64,1.64,1.64,X,1
105/11/23,0,0,--,--,--,--,,0
105/11/24,16000,25600,1.60,1.60,1.60,1.60,X,2
105/11/25,12000,18840,1.57,1.57,1.57,1.57,-0.03,1
105/11/28,114000,175560,1.54,1.54,1.54,1.54,-0.03,1
105/11/29,124000,186200,1.52,1.52,1.50,1.50,-0.04,2
105/11/30,0,0,--,--,--,--,,0
105/12/01,10000,14600,1.46,1.46,1.46,1.46,X,1
105/12/02,60000,93700,1.56,1.58,1.56,1.56,0.10,3
105/12/05,11000,17180,1.58,1.58,1.56,1.56,,2
105/12/06,1000,1460,1.46,1.46,1.46,1.46,-0.10,1
105/12/07,20000,28900,1.45,1.45,1.44,1.44,-0.02,2
105/12/08,43000,59180,1.40,1.40,1.36,1.36,-0.08,4
105/12/09,2000,2680,1.35,1.35,1.33,1.33,-0.03,2
105/12/12,32000,41770,1.31,1.36,1.30,1.36,0.03,3
105/12/13,0,0,--,--,--,--,,0
105/12/14,1000,1340,1.34,1.34,1.34,1.34,X,1
105/12/15,10000,13900,1.39,1.39,1.39,1.39,0.05,1
105/12/16,1000,1360,1.36,1.36,1.36,1.36,-0.03,1
105/12/19,1000,1420,1.42,1.42,1.42,1.42,0.06,1
