105/08/26,156000,135370,0.88,0.90,0.85,0.86,+0.03,13
105/08/29,65000,56100,0.85,0.87,0.85,0.87,+0.01,5
105/08/30,294000,252240,0.86,0.86,0.84,0.84,-0.03,10
105/08/31,319000,253130,0.80,0.80,0.79,0.79,-0.05,5
105/09/01,6000,4920,0.82,0.82,0.82,0.82,+0.03,1
105/09/02,6000,4320,0.72,0.72,0.72,0.72,-0.10,1
105/09/05,149000,114100,0.76,0.77,0.76,0.77,+0.05,5
105/09/06,50000,39000,0.78,0.78,0.78,0.78,+0.01,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,19000,14630,0.77,0.77,0.77,0.77,-0.02,1
105/09/10,40000,28400,0.71,0.71,0.71,0.71,-0.06,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,30000,20400,0.68,0.68,0.68,0.68,-0.01,1
105/09/14,72000,45920,0.65,0.65,0.61,0.61,-0.07,3
105/09/19,30000,18000,0.60,0.60,0.60,0.60,-0.01,1
105/09/20,50000,29000,0.58,0.58,0.58,0.58,-0.02,1
105/09/21,1000,580,0.58,0.58,0.58,0.58,0.00,1
105/09/22,40000,26000,0.65,0.65,0.65,0.65,+0.07,1
105/09/23,60000,37000,0.62,0.62,0.61,0.61,-0.04,2
105/09/26,0,0,---,---,---,---,---,0
105/09/29,20000,10800,0.54,0.54,0.54,0.54,-0.03,1
105/09/30,20000,10800,0.54,0.54,0.54,0.54,0.00,1
105/10/03,45000,22050,0.49,0.49,0.49,0.49,-0.05,2
105/10/04,38000,17720,0.46,0.49,0.46,0.49,0.00,2
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,70000,26600,0.38,0.38,0.38,0.38,-0.08,1
105/10/12,60000,22200,0.37,0.37,0.37,0.37,-0.01,1
105/10/13,75000,26250,0.35,0.35,0.35,0.35,-0.02,1
105/10/14,160000,49600,0.31,0.31,0.31,0.31,-0.04,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,5000,1400,0.28,0.28,0.28,0.28,-0.01,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,243000,90770,0.36,0.38,0.35,0.35,+0.10,15
105/11/02,210000,66670,0.31,0.33,0.30,0.30,-0.05,10
105/11/03,25000,6200,0.28,0.28,0.24,0.24,-0.06,2
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,20000,3800,0.19,0.19,0.19,0.19,-0.03,2
105/11/09,0,0,---,---,---,---,---,0
105/11/10,2000,220,0.11,0.11,0.11,0.11,-0.01,1
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,20000,1800,0.09,0.09,0.09,0.09,-0.03,1
105/12/02,10000,600,0.06,0.06,0.06,0.06,-0.03,1
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
