105/08/24,12000,446750,38.20,38.20,36.35,37.80,-0.10,9
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,2025,74635,36.50,37.25,36.50,37.25,-0.30,3
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,11000,402400,35.85,37.25,35.85,37.25,+0.25,3
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,6000,220000,36.95,36.95,36.10,36.10,-0.90,6
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,2000,73350,36.65,36.70,36.65,36.70,+0.60,2
105/09/13,1000,36950,36.95,36.95,36.95,36.95,+0.25,1
105/09/14,1000,36950,36.95,36.95,36.95,36.95,0.00,1
105/09/19,4000,144600,36.05,36.50,36.00,36.00,-0.95,4
105/09/20,0,0,---,---,---,---,---,0
105/09/21,3000,107450,35.95,36.00,35.50,35.50,-0.50,3
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,10406,375887,35.60,36.65,35.60,36.65,+0.65,4
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,17000,622600,36.00,37.40,35.70,36.65,+0.05,10
105/10/05,2000,73250,36.60,36.65,36.60,36.65,0.00,2
105/10/06,0,0,---,---,---,---,---,0
105/10/07,2000,73350,36.70,36.70,36.65,36.65,0.00,2
105/10/11,1100,38920,35.35,35.35,35.35,35.35,-1.30,2
105/10/12,6005,217835,35.55,36.65,35.55,36.65,+1.30,6
105/10/13,2000,72050,36.00,36.05,36.00,36.05,-0.60,2
105/10/14,17000,616500,35.55,37.15,35.55,36.30,+0.25,5
105/10/17,0,0,---,---,---,---,---,0
105/10/18,3000,108950,36.35,36.35,36.30,36.30,0.00,2
