105/09/29,20000,19600,0.98,0.98,0.98,0.98,-0.13,2
105/09/30,505000,444710,0.87,0.91,0.87,0.88,-0.10,14
105/10/03,605000,526040,0.89,0.89,0.80,0.80,-0.08,24
105/10/04,90000,62800,0.74,0.74,0.66,0.71,-0.09,5
105/10/05,441000,307960,0.58,0.72,0.58,0.71,0.00,11
105/10/06,618000,447200,0.71,0.75,0.69,0.73,+0.02,16
105/10/07,181000,124110,0.69,0.69,0.66,0.68,-0.05,6
105/10/11,430000,305320,0.71,0.73,0.66,0.68,0.00,7
105/10/12,611000,411670,0.66,0.70,0.66,0.68,0.00,7
105/10/13,468000,303260,0.67,0.67,0.63,0.64,-0.04,7
105/10/14,246000,148680,0.63,0.63,0.56,0.56,-0.08,2
105/10/17,356000,178900,0.50,0.55,0.50,0.55,-0.01,4
105/10/18,612000,348260,0.57,0.57,0.56,0.57,+0.02,7
105/10/19,748000,428420,0.58,0.58,0.57,0.57,0.00,11
105/10/20,586000,302300,0.53,0.53,0.49,0.49,-0.08,8
105/10/21,637000,281310,0.44,0.45,0.43,0.43,-0.06,8
105/10/24,50000,18230,0.39,0.39,0.35,0.36,-0.07,4
105/10/25,323000,135060,0.39,0.47,0.39,0.47,+0.11,8
105/10/26,400000,190000,0.47,0.48,0.47,0.48,+0.01,5
105/10/27,200000,92000,0.46,0.46,0.46,0.46,-0.02,2
105/10/28,0,0,---,---,---,---,---,0
105/10/31,63000,24900,0.40,0.40,0.39,0.39,-0.07,4
105/11/01,0,0,---,---,---,---,---,0
105/11/02,10000,2700,0.27,0.27,0.27,0.27,-0.06,1
105/11/03,10000,2400,0.24,0.24,0.24,0.24,-0.03,1
105/11/04,30000,6900,0.23,0.23,0.23,0.23,-0.01,1
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,20000,2000,0.10,0.10,0.10,0.10,-0.03,1
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,10000,1400,0.14,0.14,0.14,0.14,+0.01,1
105/11/15,10000,1500,0.15,0.15,0.15,0.15,+0.01,1
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,4000,940,0.22,0.24,0.22,0.24,+0.07,3
105/11/28,536000,177360,0.32,0.34,0.31,0.31,+0.07,5
105/11/29,502000,155620,0.31,0.31,0.31,0.31,0.00,3
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,1000,280,0.28,0.28,0.28,0.28,+0.04,1
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,10000,2200,0.22,0.22,0.22,0.22,0.00,1
106/01/03,10000,1700,0.17,0.17,0.17,0.17,-0.05,1
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
