105/08/24,438000,301840,0.69,0.69,0.68,0.68,-0.03,6
105/08/25,465000,313610,0.67,0.71,0.67,0.69,+0.01,9
105/08/26,730000,488030,0.67,0.68,0.66,0.66,-0.03,10
105/08/29,630000,414900,0.66,0.66,0.63,0.63,-0.03,8
105/08/30,230000,156400,0.68,0.68,0.68,0.68,+0.05,3
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,250000,122500,0.49,0.49,0.49,0.49,-0.13,3
105/09/05,60000,26900,0.44,0.45,0.44,0.45,-0.04,2
105/09/06,350000,178500,0.49,0.52,0.49,0.52,+0.07,5
105/09/07,268000,136000,0.52,0.52,0.50,0.50,-0.02,5
105/09/08,856000,506000,0.54,0.63,0.54,0.62,+0.12,18
105/09/09,786000,439020,0.57,0.59,0.54,0.59,-0.03,17
105/09/10,0,0,---,---,---,---,---,0
105/09/12,7000,4060,0.58,0.58,0.58,0.58,+0.01,1
105/09/13,127000,67850,0.55,0.55,0.50,0.50,-0.08,3
105/09/14,60000,32000,0.54,0.54,0.52,0.52,+0.02,3
105/09/19,303000,167940,0.54,0.57,0.54,0.56,+0.04,12
105/09/20,243000,125880,0.53,0.53,0.51,0.51,-0.05,5
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,8000,2080,0.26,0.26,0.26,0.26,-0.14,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,100000,19000,0.19,0.19,0.19,0.19,-0.04,1
105/10/06,100000,25000,0.25,0.25,0.25,0.25,+0.06,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,2000,600,0.30,0.30,0.30,0.30,+0.04,1
105/10/12,0,0,---,---,---,---,---,0
105/10/13,100000,27000,0.27,0.27,0.27,0.27,-0.01,1
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,1000,220,0.22,0.22,0.22,0.22,+0.01,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
