105/08/24,0,0,--,--,--,--,,0
105/08/25,897000,983710,1.08,1.12,1.08,1.12,X,3
105/08/26,5000,5500,1.10,1.10,1.10,1.10,-0.02,1
105/08/29,598000,642850,1.08,1.08,1.07,1.07,-0.03,2
105/08/30,0,0,--,--,--,--,,0
105/08/31,299000,319930,1.07,1.07,1.07,1.07,X,1
105/09/01,5000,5100,1.02,1.02,1.02,1.02,-0.05,1
105/09/02,0,0,--,--,--,--,,0
105/09/05,0,0,--,--,--,--,,0
105/09/06,5000,5350,1.07,1.07,1.07,1.07,X,1
105/09/07,0,0,--,--,--,--,,0
105/09/08,0,0,--,--,--,--,,0
105/09/09,0,0,--,--,--,--,,0
105/09/10,0,0,--,--,--,--,,0
105/09/12,0,0,--,--,--,--,,0
105/09/13,0,0,--,--,--,--,,0
105/09/14,0,0,--,--,--,--,,0
105/09/19,0,0,--,--,--,--,,0
105/09/20,0,0,--,--,--,--,,0
105/09/21,0,0,--,--,--,--,,0
105/09/22,0,0,--,--,--,--,,0
105/09/23,10000,10500,1.05,1.05,1.05,1.05,X,2
105/09/26,0,0,--,--,--,--,,0
105/09/29,0,0,--,--,--,--,,0
105/09/30,0,0,--,--,--,--,,0
105/10/03,0,0,--,--,--,--,,0
105/10/04,3000,3180,1.06,1.06,1.06,1.06,X,1
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,10000,10300,1.03,1.03,1.03,1.03,X,1
105/10/11,26000,27040,1.04,1.04,1.04,1.04,0.01,4
105/10/12,36000,38270,1.05,1.08,1.05,1.08,0.04,5
105/10/13,0,0,--,--,--,--,,0
105/10/14,0,0,--,--,--,--,,0
105/10/17,0,0,--,--,--,--,,0
105/10/18,0,0,--,--,--,--,,0
105/10/19,0,0,--,--,--,--,,0
105/10/20,0,0,--,--,--,--,,0
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,0,0,--,--,--,--,,0
105/10/26,1000,1060,1.06,1.06,1.06,1.06,X,1
105/10/27,0,0,--,--,--,--,,0
105/10/28,0,0,--,--,--,--,,0
105/10/31,0,0,--,--,--,--,,0
105/11/01,0,0,--,--,--,--,,0
105/11/02,0,0,--,--,--,--,,0
105/11/03,0,0,--,--,--,--,,0
105/11/04,0,0,--,--,--,--,,0
105/11/07,0,0,--,--,--,--,,0
105/11/08,0,0,--,--,--,--,,0
105/11/09,1000,1020,1.02,1.02,1.02,1.02,X,1
105/11/10,0,0,--,--,--,--,,0
105/11/11,0,0,--,--,--,--,,0
105/11/14,2000,2040,1.02,1.02,1.02,1.02,X,1
105/11/15,0,0,--,--,--,--,,0
105/11/16,0,0,--,--,--,--,,0
105/11/17,0,0,--,--,--,--,,0
105/11/18,1000,1050,1.05,1.05,1.05,1.05,X,1
105/11/21,0,0,--,--,--,--,,0
105/11/22,0,0,--,--,--,--,,0
105/11/23,0,0,--,--,--,--,,0
105/11/24,15000,16100,1.07,1.08,1.07,1.08,X,2
105/11/25,10000,10800,1.08,1.08,1.08,1.08,,1
105/11/28,13000,14360,1.10,1.12,1.10,1.12,0.04,2
105/11/29,13000,14110,1.09,1.09,1.07,1.07,-0.05,2
105/11/30,0,0,--,--,--,--,,0
105/12/01,2000,2180,1.09,1.09,1.09,1.09,X,1
105/12/02,0,0,--,--,--,--,,0
105/12/05,5000,5500,1.10,1.10,1.10,1.10,X,1
105/12/06,0,0,--,--,--,--,,0
105/12/07,0,0,--,--,--,--,,0
105/12/08,0,0,--,--,--,--,,0
105/12/09,0,0,--,--,--,--,,0
105/12/12,0,0,--,--,--,--,,0
105/12/13,0,0,--,--,--,--,,0
105/12/14,1000,1130,1.13,1.13,1.13,1.13,X,1
105/12/15,0,0,--,--,--,--,,0
