105/08/24,30000,62700,2.09,2.09,2.09,2.09,+0.23,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,9000,20790,2.31,2.31,2.31,2.31,0.00,1
105/09/21,9000,22320,2.48,2.48,2.48,2.48,+0.17,1
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,7000,20720,2.96,2.96,2.96,2.96,+0.43,1
105/09/29,7000,19460,2.78,2.78,2.78,2.78,-0.18,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,3000,8550,2.85,2.85,2.85,2.85,+0.06,1
105/10/04,11000,35620,3.35,3.35,3.14,3.14,+0.29,4
105/10/05,0,0,---,---,---,---,---,0
105/10/06,2000,5900,2.95,2.95,2.95,2.95,-0.18,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,25000,66890,2.87,2.87,2.26,2.50,-0.38,8
105/10/12,2000,5500,2.75,2.75,2.75,2.75,+0.25,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,207000,595460,2.89,2.93,2.78,2.78,-0.07,22
105/10/17,101000,381400,3.74,3.90,3.74,3.90,+1.12,3
105/10/18,14000,56080,4.02,4.19,3.76,3.76,-0.14,4
105/10/19,122000,452460,3.78,3.96,3.66,3.96,+0.20,6
105/10/20,20000,80000,4.10,4.10,3.90,3.90,-0.06,2
105/10/21,0,0,---,---,---,---,---,0
105/10/24,11000,41310,3.76,3.76,3.71,3.71,+0.09,2
105/10/25,84000,331830,3.72,4.00,3.72,3.88,+0.17,13
105/10/26,5000,22200,4.44,4.44,4.44,4.44,+0.56,1
105/10/27,70000,299550,4.29,4.29,4.26,4.26,-0.18,5
105/10/28,20000,83510,4.24,4.24,4.11,4.11,-0.15,7
105/10/31,0,0,---,---,---,---,---,0
105/11/01,6000,22110,3.71,3.71,3.66,3.66,-0.27,2
105/11/02,49000,159730,3.54,3.70,2.86,2.93,-0.73,10
105/11/03,9000,26220,2.82,2.96,2.82,2.96,+0.03,2
105/11/04,8000,23170,2.90,2.90,2.89,2.89,-0.07,2
105/11/07,5000,14350,2.87,2.87,2.87,2.87,-0.02,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,26000,71700,2.65,2.79,2.65,2.79,-0.45,2
105/11/10,0,0,---,---,---,---,---,0
105/11/11,8000,22130,2.79,2.88,2.64,2.64,-0.66,4
105/11/14,26000,55210,2.29,2.29,1.96,2.26,-0.38,6
105/11/15,10000,23450,2.27,2.42,2.27,2.42,+0.16,2
105/11/16,54000,88450,1.85,1.85,1.47,1.67,-0.75,10
105/11/17,26000,39610,1.36,1.60,1.36,1.60,-0.07,5
105/11/18,40000,70300,1.67,1.85,1.67,1.85,+0.25,4
105/11/21,0,0,---,---,---,---,---,0
105/11/22,3000,5610,1.87,1.87,1.87,1.87,+0.17,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,4000,7440,1.86,1.86,1.86,1.86,+0.24,1
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,30000,46200,1.54,1.54,1.54,1.54,-0.14,1
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,30000,44700,1.49,1.49,1.49,1.49,-0.07,1
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
