105/08/24,15000,30200,2.00,2.04,2.00,2.04,+0.08,2
105/08/25,15000,29500,1.94,1.98,1.94,1.98,-0.06,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,67000,136680,2.04,2.04,2.04,2.04,+0.14,1
105/09/01,78000,159030,2.04,2.04,2.01,2.04,0.00,4
105/09/02,8000,15520,1.94,1.94,1.94,1.94,-0.10,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,13000,29300,2.23,2.35,2.22,2.22,+0.25,3
105/09/08,3000,6570,2.19,2.19,2.19,2.19,-0.03,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,14000,33220,2.38,2.38,2.37,2.37,+0.38,2
105/09/30,20000,47600,2.42,2.42,2.34,2.34,-0.03,2
105/10/03,12000,30600,2.55,2.55,2.55,2.55,+0.21,1
105/10/04,0,0,---,---,---,---,---,0
105/10/05,10000,25200,2.52,2.52,2.52,2.52,-0.04,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,4000,8600,2.15,2.15,2.15,2.15,+0.07,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,22000,39650,1.86,1.86,1.72,1.72,-0.14,5
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,10000,12200,1.22,1.22,1.22,1.22,-0.32,1
105/11/04,210000,218100,1.01,1.04,1.01,1.04,-0.18,4
105/11/07,250000,267400,1.06,1.11,1.06,1.11,+0.07,3
105/11/08,75000,61000,0.82,0.83,0.80,0.80,-0.31,5
105/11/09,114000,92850,0.79,0.83,0.79,0.83,+0.03,5
105/11/10,35000,42600,1.17,1.28,1.17,1.28,+0.45,2
105/11/11,19000,20900,1.10,1.10,1.10,1.10,-0.18,1
105/11/14,156000,118040,0.73,0.76,0.73,0.76,-0.34,9
105/11/15,67000,38420,0.62,0.62,0.55,0.55,-0.21,4
105/11/16,499000,232450,0.50,0.50,0.44,0.48,-0.07,35
105/11/17,906000,412270,0.42,0.51,0.38,0.48,0.00,22
105/11/18,648000,315410,0.44,0.50,0.44,0.49,+0.01,12
105/11/21,203000,93190,0.46,0.48,0.43,0.43,-0.06,8
105/11/22,68000,30350,0.45,0.45,0.44,0.44,+0.01,3
105/11/23,651000,310340,0.47,0.50,0.45,0.45,+0.01,13
105/11/24,436000,184960,0.44,0.44,0.40,0.40,-0.05,6
105/11/25,110000,44050,0.41,0.41,0.39,0.39,-0.01,4
105/11/28,444000,183770,0.41,0.42,0.40,0.42,+0.03,12
105/11/29,310000,146520,0.50,0.52,0.45,0.45,+0.03,8
105/11/30,331000,144500,0.42,0.46,0.42,0.45,0.00,5
105/12/01,8000,3280,0.41,0.41,0.41,0.41,-0.04,2
105/12/02,136000,32080,0.32,0.32,0.21,0.23,-0.18,7
105/12/05,69000,17630,0.21,0.27,0.21,0.27,+0.04,5
105/12/06,0,0,---,---,---,---,---,0
105/12/07,24000,4110,0.18,0.18,0.16,0.17,-0.08,4
105/12/08,20000,3000,0.16,0.16,0.14,0.14,-0.03,2
105/12/09,0,0,---,---,---,---,---,0
105/12/12,41000,5030,0.13,0.13,0.10,0.10,-0.01,2
105/12/13,10000,1000,0.10,0.10,0.10,0.10,0.00,1
105/12/14,87000,12180,0.14,0.14,0.14,0.14,+0.04,2
105/12/15,154000,32870,0.18,0.26,0.18,0.26,+0.12,5
105/12/16,97000,22710,0.23,0.26,0.21,0.21,-0.05,3
105/12/19,20000,3600,0.18,0.18,0.18,0.18,-0.03,1
105/12/20,65000,16230,0.28,0.28,0.18,0.19,+0.01,6
105/12/21,55000,7600,0.14,0.14,0.13,0.14,-0.05,3
105/12/22,20000,2400,0.12,0.12,0.12,0.12,-0.02,1
105/12/23,19000,2100,0.11,0.12,0.11,0.12,0.00,2
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,71000,6390,0.09,0.09,0.09,0.09,+0.02,1
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
