105/11/18,0,0,--,--,--,--,,0
105/11/21,0,0,--,--,--,--,,0
105/11/22,0,0,--,--,--,--,,0
105/11/23,0,0,--,--,--,--,,0
105/11/24,12000,21540,1.81,1.81,1.78,1.78,X,3
105/11/25,2000,3340,1.70,1.70,1.64,1.64,-0.14,2
105/11/28,173000,276800,1.60,1.60,1.60,1.60,-0.04,1
105/11/29,0,0,--,--,--,--,,0
105/11/30,0,0,--,--,--,--,,0
105/12/01,32000,50530,1.59,1.59,1.54,1.54,X,3
105/12/02,89000,139870,1.58,1.58,1.57,1.57,0.03,6
105/12/05,31000,48540,1.58,1.58,1.56,1.57,,4
105/12/06,144000,214560,1.48,1.53,1.47,1.50,-0.07,9
105/12/07,173000,250920,1.44,1.51,1.43,1.51,0.01,11
105/12/08,52000,74560,1.43,1.45,1.42,1.42,-0.09,7
105/12/09,21000,31280,1.49,1.49,1.48,1.48,0.06,3
105/12/12,22000,30500,1.38,1.45,1.38,1.45,-0.03,2
105/12/13,8000,11250,1.42,1.42,1.39,1.39,-0.06,4
105/12/14,39000,56360,1.43,1.51,1.43,1.47,0.08,6
105/12/15,186000,269490,1.48,1.49,1.40,1.40,-0.07,14
105/12/16,97000,133800,1.36,1.40,1.36,1.40,,7
105/12/19,105000,152330,1.44,1.49,1.44,1.46,0.06,7
105/12/20,14000,20640,1.48,1.48,1.46,1.48,0.02,3
105/12/21,28000,41130,1.46,1.47,1.46,1.47,-0.01,4
