105/11/09,20000,23300,1.17,1.17,1.16,1.16,-0.24,2
105/11/10,142000,177960,1.21,1.30,1.21,1.30,+0.14,4
105/11/11,142000,176500,1.24,1.25,1.24,1.25,-0.05,3
105/11/14,409000,464260,1.13,1.14,1.13,1.14,-0.11,3
105/11/15,409000,455990,1.12,1.13,1.10,1.11,-0.03,5
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,979000,1167670,1.15,1.23,1.15,1.23,+0.10,9
105/11/21,979000,1178760,1.21,1.22,1.18,1.22,-0.01,11
105/11/22,1000,1320,1.32,1.32,1.32,1.32,+0.10,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,924000,1145180,1.20,1.27,1.20,1.27,+0.10,15
105/11/29,906000,1075100,1.19,1.23,1.16,1.17,-0.10,23
105/11/30,39000,45850,1.18,1.18,1.16,1.17,0.00,3
105/12/01,0,0,---,---,---,---,---,0
105/12/02,30000,26700,0.89,0.89,0.89,0.89,-0.13,1
105/12/05,89000,80100,0.90,0.90,0.90,0.90,+0.01,1
105/12/06,89000,81580,0.92,0.92,0.91,0.92,+0.02,4
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,49000,39200,0.80,0.80,0.80,0.80,-0.03,1
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,115000,89940,0.78,0.80,0.78,0.80,+0.01,3
105/12/26,115000,82500,0.72,0.72,0.70,0.70,-0.10,4
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,108000,79920,0.74,0.74,0.74,0.74,-0.01,1
106/01/06,167000,140270,0.82,0.86,0.82,0.86,+0.12,5
106/01/09,209000,152880,0.82,0.82,0.70,0.70,-0.16,4
106/01/10,150000,103500,0.69,0.69,0.69,0.69,-0.01,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
