105/08/24,3000,3900,1.30,1.30,1.30,1.30,-0.01,1
105/08/25,138000,183320,1.33,1.33,1.31,1.31,+0.01,4
105/08/26,126000,161280,1.28,1.28,1.28,1.28,-0.03,3
105/08/29,5000,6250,1.25,1.25,1.25,1.25,-0.03,1
105/08/30,6000,7310,1.21,1.22,1.21,1.22,-0.03,2
105/08/31,6000,7300,1.20,1.22,1.20,1.22,0.00,2
105/09/01,136000,167280,1.23,1.23,1.23,1.23,+0.01,3
105/09/02,175000,215430,1.22,1.27,1.22,1.27,+0.04,5
105/09/05,33000,40920,1.24,1.24,1.24,1.24,-0.03,2
105/09/06,0,0,---,---,---,---,---,0
105/09/07,10000,11600,1.16,1.16,1.16,1.16,-0.01,1
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,151000,177170,1.16,1.19,1.16,1.19,+0.06,2
105/09/14,151000,182880,1.22,1.22,1.20,1.20,+0.01,2
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,76000,85880,1.13,1.13,1.13,1.13,0.00,1
105/09/26,231000,266020,1.13,1.17,1.13,1.17,+0.04,5
105/09/29,156000,172960,1.11,1.11,1.09,1.09,-0.08,4
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,162000,160380,0.99,0.99,0.99,0.99,0.00,2
105/10/06,162000,160380,0.99,0.99,0.99,0.99,0.00,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,189000,198250,1.05,1.05,1.04,1.05,+0.06,5
105/10/12,189000,194670,1.03,1.03,1.03,1.03,-0.02,3
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,92000,97520,1.06,1.06,1.06,1.06,+0.04,2
105/10/18,333000,352480,1.03,1.07,1.03,1.07,+0.01,7
105/10/19,226000,224530,0.99,1.01,0.98,1.01,-0.06,7
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,5000,4950,0.99,0.99,0.99,0.99,-0.01,1
105/10/25,15000,14700,0.98,0.98,0.98,0.98,-0.01,1
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,39000,40170,1.03,1.03,1.03,1.03,+0.04,1
105/11/01,39000,39780,1.02,1.02,1.02,1.02,-0.01,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,142000,154190,1.08,1.09,1.08,1.09,+0.03,4
105/11/04,142000,153330,1.08,1.08,1.07,1.07,-0.02,3
105/11/07,75000,80250,1.07,1.07,1.07,1.07,0.00,1
105/11/08,75000,80250,1.07,1.07,1.07,1.07,0.00,1
105/11/09,51000,61630,1.12,1.23,1.12,1.23,+0.16,2
105/11/10,56000,62720,1.12,1.12,1.12,1.12,-0.11,3
105/11/11,395000,479260,1.18,1.25,1.18,1.25,+0.13,8
105/11/14,523000,630700,1.20,1.25,1.18,1.25,0.00,11
105/11/15,291000,356330,1.22,1.23,1.21,1.23,-0.02,5
105/11/16,423000,513600,1.20,1.24,1.20,1.24,+0.01,8
105/11/17,260000,325000,1.25,1.25,1.25,1.25,+0.01,3
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,3000,3270,1.09,1.09,1.09,1.09,-0.02,1
105/12/07,0,0,---,---,---,---,---,0
105/12/08,33000,31080,0.94,0.96,0.94,0.96,-0.01,2
105/12/09,30000,28500,0.95,0.95,0.95,0.95,-0.01,1
105/12/12,0,0,---,---,---,---,---,0
