105/08/24,459000,413880,0.86,0.94,0.84,0.84,+0.01,43
105/08/25,338000,275810,0.82,0.85,0.81,0.85,+0.01,16
105/08/26,146000,122410,0.84,0.85,0.83,0.84,-0.01,6
105/08/29,151000,120990,0.79,0.83,0.79,0.83,-0.01,5
105/08/30,30000,24900,0.83,0.83,0.83,0.83,0.00,2
105/08/31,276000,193930,0.82,0.82,0.64,0.64,-0.19,17
105/09/01,237000,146710,0.62,0.65,0.54,0.58,-0.06,13
105/09/02,145000,79670,0.58,0.58,0.46,0.46,-0.12,6
105/09/05,325000,193180,0.51,0.68,0.51,0.68,+0.22,16
105/09/06,706000,491140,0.68,0.75,0.65,0.70,+0.02,31
105/09/07,1017000,835140,0.73,0.94,0.71,0.93,+0.23,47
105/09/08,722000,673020,0.93,0.97,0.91,0.94,+0.01,28
105/09/09,240000,197240,0.91,0.91,0.71,0.71,-0.23,13
105/09/10,363000,223660,0.57,0.66,0.57,0.64,-0.07,10
105/09/12,342000,237930,0.66,0.73,0.60,0.60,-0.04,15
105/09/13,634000,409920,0.67,0.68,0.61,0.65,+0.05,25
105/09/14,103000,65280,0.64,0.64,0.60,0.60,-0.05,4
105/09/19,198000,131700,0.66,0.68,0.65,0.67,+0.07,7
105/09/20,295000,202250,0.74,0.74,0.65,0.66,-0.01,5
105/09/21,32000,20080,0.63,0.64,0.62,0.62,-0.04,3
105/09/22,176000,99480,0.58,0.58,0.54,0.54,-0.08,5
105/09/23,220000,133400,0.59,0.62,0.54,0.59,+0.05,9
105/09/26,115000,71000,0.62,0.63,0.59,0.59,0.00,4
105/09/29,299000,158640,0.56,0.56,0.50,0.50,-0.09,12
105/09/30,471000,248330,0.50,0.58,0.47,0.57,+0.07,15
105/10/03,433000,247070,0.59,0.59,0.51,0.52,-0.05,16
105/10/04,180000,90350,0.52,0.52,0.46,0.46,-0.06,17
105/10/05,243000,119600,0.51,0.53,0.42,0.44,-0.02,14
105/10/06,303000,127720,0.43,0.43,0.39,0.39,-0.05,7
105/10/07,30000,10600,0.37,0.37,0.32,0.32,-0.07,2
105/10/11,40000,10700,0.27,0.28,0.25,0.25,-0.07,3
105/10/12,40000,10500,0.24,0.27,0.24,0.27,+0.02,2
105/10/13,0,0,---,---,---,---,---,0
105/10/14,25000,5300,0.24,0.24,0.17,0.17,-0.11,2
105/10/17,100000,14400,0.18,0.18,0.14,0.14,-0.03,2
105/10/18,15000,1950,0.13,0.13,0.13,0.13,-0.01,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,20000,3400,0.17,0.17,0.17,0.17,0.00,1
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,472000,47200,0.10,0.10,0.10,0.10,0.00,16
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,280000,11200,0.04,0.04,0.04,0.04,-0.02,5
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
