105/08/24,88000,220900,2.52,2.55,2.45,2.45,-0.19,7
105/08/25,0,0,---,---,---,---,---,0
105/08/26,10000,26300,2.63,2.63,2.63,2.63,+0.08,1
105/08/29,20000,52200,2.61,2.61,2.61,2.61,-0.02,1
105/08/30,0,0,---,---,---,---,---,0
105/08/31,10000,26100,2.61,2.61,2.61,2.61,+0.12,1
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,2000,3100,1.55,1.55,1.55,1.55,-0.40,1
105/10/11,5000,4800,0.96,0.96,0.96,0.96,-0.59,1
105/10/12,0,0,---,---,---,---,---,0
105/10/13,15000,14350,0.96,0.96,0.95,0.95,+0.03,2
105/10/14,10000,10300,1.03,1.03,1.03,1.03,+0.08,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,10000,14700,1.47,1.47,1.47,1.47,+0.07,1
105/11/02,10000,12400,1.24,1.24,1.24,1.24,-0.23,1
105/11/03,0,0,---,---,---,---,---,0
105/11/04,6000,5340,0.89,0.89,0.89,0.89,-0.23,1
