105/08/24,2000,800,0.40,0.40,0.40,0.40,+0.01,1
105/08/25,1000,380,0.38,0.38,0.38,0.38,-0.02,1
105/08/26,152000,57780,0.38,0.39,0.38,0.39,+0.01,2
105/08/29,150000,55500,0.37,0.37,0.37,0.37,-0.02,1
105/08/30,0,0,---,---,---,---,---,0
105/08/31,2000,680,0.34,0.34,0.34,0.34,-0.02,1
105/09/01,2000,640,0.32,0.32,0.32,0.32,-0.02,1
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,2000,640,0.32,0.32,0.32,0.32,+0.03,1
105/09/07,50000,15800,0.32,0.32,0.31,0.31,-0.01,4
105/09/08,0,0,---,---,---,---,---,0
105/09/09,30000,9600,0.32,0.32,0.32,0.32,+0.01,1
105/09/10,88000,27280,0.31,0.31,0.31,0.31,-0.01,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,10000,2300,0.23,0.23,0.23,0.23,+0.03,1
105/10/07,20000,4800,0.24,0.24,0.24,0.24,+0.01,1
105/10/11,0,0,---,---,---,---,---,0
105/10/12,100000,20000,0.20,0.20,0.20,0.20,0.00,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,6000,720,0.12,0.12,0.12,0.12,-0.01,1
105/10/18,10000,1200,0.12,0.12,0.12,0.12,0.00,1
105/10/19,5000,650,0.13,0.13,0.13,0.13,+0.01,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,5000,100,0.02,0.02,0.02,0.02,-0.01,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
