105/08/24,232000,488360,2.13,2.13,2.00,2.03,0.00,10
105/08/25,2000,3980,1.99,1.99,1.99,1.99,-0.04,1
105/08/26,12000,26760,2.20,2.26,2.20,2.26,+0.27,2
105/08/29,3000,6450,2.15,2.15,2.15,2.15,-0.11,1
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,12000,26400,2.20,2.20,2.20,2.20,+0.05,2
105/09/05,0,0,---,---,---,---,---,0
105/09/06,3000,6210,2.07,2.07,2.07,2.07,+0.04,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,3000,6090,2.03,2.03,2.03,2.03,+0.04,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,53000,92870,1.79,1.79,1.75,1.75,-0.12,2
105/09/13,1000,1750,1.75,1.75,1.75,1.75,0.00,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,50000,86000,1.72,1.72,1.72,1.72,+0.02,2
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,16000,16170,1.02,1.02,0.99,0.99,-0.45,2
105/10/11,138000,109120,0.81,0.81,0.74,0.74,-0.25,2
105/10/12,753000,370760,0.49,0.54,0.46,0.54,-0.20,10
105/10/13,608000,347180,0.60,0.66,0.56,0.66,+0.12,7
105/10/14,3000,1650,0.55,0.55,0.55,0.55,-0.11,1
105/10/17,10000,5800,0.58,0.58,0.58,0.58,+0.03,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,50000,38500,0.77,0.77,0.77,0.77,+0.11,3
105/10/20,40000,28800,0.72,0.72,0.72,0.72,-0.05,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,17000,13260,0.78,0.78,0.78,0.78,+0.09,2
105/10/27,27000,21060,0.78,0.78,0.78,0.78,0.00,2
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
