105/09/29,0,0,--,--,--,--,,0
105/09/30,0,0,--,--,--,--,,0
105/10/03,0,0,--,--,--,--,,0
105/10/04,0,0,--,--,--,--,,0
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,0,0,--,--,--,--,,0
105/10/11,10000,30700,3.07,3.07,3.07,3.07,X,1
105/10/12,10000,29800,2.98,2.98,2.98,2.98,-0.09,1
105/10/13,10000,30500,3.05,3.05,3.05,3.05,0.07,1
105/10/14,0,0,--,--,--,--,,0
105/10/17,0,0,--,--,--,--,,0
105/10/18,0,0,--,--,--,--,,0
105/10/19,3000,8910,2.97,2.97,2.97,2.97,X,1
105/10/20,8000,23490,2.93,2.94,2.93,2.94,-0.03,2
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,15000,42550,2.86,2.86,2.82,2.82,X,3
105/10/26,0,0,--,--,--,--,,0
105/10/27,0,0,--,--,--,--,,0
105/10/28,0,0,--,--,--,--,,0
105/10/31,0,0,--,--,--,--,,0
105/11/01,0,0,--,--,--,--,,0
105/11/02,3000,9040,3.02,3.02,3.01,3.01,X,3
105/11/03,6000,18450,3.04,3.10,3.04,3.10,0.09,6
105/11/04,7000,21880,3.12,3.13,3.12,3.13,0.03,7
105/11/07,0,0,--,--,--,--,,0
105/11/08,0,0,--,--,--,--,,0
105/11/09,12000,35760,2.90,3.17,2.88,3.17,X,6
105/11/10,9000,27030,3.02,3.02,2.99,2.99,-0.18,2
105/11/11,4000,12640,3.16,3.16,3.16,3.16,0.17,1
105/11/14,0,0,--,--,--,--,,0
105/11/15,0,0,--,--,--,--,,0
105/11/16,0,0,--,--,--,--,,0
105/11/17,5000,16100,3.22,3.22,3.22,3.22,X,5
105/11/18,0,0,--,--,--,--,,0
105/11/21,0,0,--,--,--,--,,0
105/11/22,2000,6000,3.00,3.00,3.00,3.00,X,1
105/11/23,2000,5900,2.95,2.95,2.95,2.95,-0.05,1
105/11/24,10000,29800,2.98,2.98,2.98,2.98,0.03,1
105/11/25,0,0,--,--,--,--,,0
105/11/28,4000,11660,2.93,2.93,2.90,2.90,X,2
105/11/29,0,0,--,--,--,--,,0
105/11/30,0,0,--,--,--,--,,0
