105/08/24,50000,68500,1.40,1.40,1.35,1.35,-0.01,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,279000,349540,1.25,1.26,1.25,1.25,-0.04,3
105/08/29,399000,496730,1.23,1.27,1.22,1.23,-0.02,5
105/08/30,202000,270840,1.29,1.42,1.29,1.42,+0.19,7
105/08/31,146000,198420,1.39,1.39,1.35,1.35,-0.07,3
105/09/01,1000,1330,1.33,1.33,1.33,1.33,-0.02,1
105/09/02,56000,68880,1.23,1.23,1.23,1.23,-0.10,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,128000,188190,1.41,1.48,1.41,1.48,+0.18,3
105/09/08,128000,193310,1.52,1.52,1.51,1.51,+0.03,3
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,109000,134250,1.20,1.25,1.20,1.24,+0.09,5
105/09/22,39000,46340,1.20,1.20,1.18,1.18,-0.06,3
105/09/23,70000,76300,1.09,1.09,1.09,1.09,-0.09,1
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,10000,8800,0.88,0.88,0.88,0.88,+0.02,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
