105/08/24,10000,4400,0.44,0.44,0.44,0.44,-0.04,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,14000,6740,0.47,0.49,0.47,0.49,+0.04,2
105/08/29,32000,16820,0.48,0.54,0.48,0.53,+0.04,3
105/08/30,11000,5940,0.54,0.54,0.54,0.54,+0.01,1
105/08/31,20000,10800,0.54,0.54,0.54,0.54,0.00,1
105/09/01,29000,15950,0.55,0.55,0.55,0.55,+0.01,2
105/09/02,29000,15080,0.52,0.52,0.52,0.52,-0.03,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,17000,8060,0.48,0.48,0.46,0.46,-0.02,2
105/09/07,43000,20290,0.47,0.48,0.46,0.48,+0.02,3
105/09/08,11000,5280,0.48,0.48,0.48,0.48,0.00,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,24000,11510,0.48,0.48,0.47,0.47,+0.01,2
105/09/21,24000,11040,0.46,0.46,0.46,0.46,-0.01,1
105/09/22,83000,40910,0.49,0.50,0.49,0.50,+0.04,3
105/09/23,127000,64660,0.50,0.55,0.49,0.55,+0.05,7
105/09/26,180000,107180,0.57,0.61,0.57,0.60,+0.05,11
105/09/29,155000,87690,0.57,0.58,0.55,0.55,-0.05,5
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,67000,36630,0.54,0.57,0.54,0.57,+0.04,3
105/10/05,149000,84930,0.54,0.60,0.54,0.60,+0.03,4
105/10/06,143000,86750,0.60,0.62,0.60,0.62,+0.02,5
105/10/07,61000,35380,0.58,0.58,0.58,0.58,-0.04,2
105/10/11,0,0,---,---,---,---,---,0
105/10/12,3000,1560,0.52,0.52,0.52,0.52,-0.03,1
105/10/13,27000,14930,0.55,0.56,0.55,0.56,+0.04,2
105/10/14,32000,16760,0.53,0.53,0.49,0.49,-0.07,2
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,30000,13500,0.45,0.45,0.45,0.45,-0.03,2
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,14000,5460,0.39,0.39,0.39,0.39,0.00,1
105/10/27,14000,5460,0.39,0.39,0.39,0.39,0.00,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,995000,282390,0.26,0.32,0.26,0.32,+0.10,19
105/11/11,925000,277500,0.30,0.30,0.30,0.30,-0.02,3
105/11/14,70000,18900,0.27,0.27,0.27,0.27,-0.03,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,1090000,269860,0.23,0.25,0.23,0.25,+0.01,18
105/11/17,1207000,313790,0.25,0.27,0.25,0.27,+0.02,10
105/11/18,1191000,320700,0.25,0.28,0.24,0.24,-0.03,16
105/11/21,16000,3680,0.23,0.23,0.23,0.23,-0.01,1
105/11/22,1058000,274480,0.26,0.26,0.25,0.25,+0.02,3
105/11/23,1241000,267710,0.21,0.23,0.21,0.21,-0.04,19
105/11/24,1250000,244140,0.19,0.20,0.19,0.19,-0.02,6
105/11/25,9000,1530,0.17,0.17,0.17,0.17,-0.02,1
