105/08/24,443000,421840,0.92,0.96,0.92,0.94,+0.08,16
105/08/25,135000,122750,0.91,0.93,0.90,0.90,-0.04,10
105/08/26,10000,9300,0.93,0.93,0.93,0.93,+0.03,1
105/08/29,152000,119460,0.82,0.82,0.77,0.77,-0.16,7
105/08/30,50000,39110,0.80,0.80,0.77,0.77,0.00,5
105/08/31,78000,56560,0.72,0.74,0.72,0.74,-0.03,4
105/09/01,220000,171500,0.76,0.79,0.76,0.79,+0.05,7
105/09/02,407000,284300,0.75,0.75,0.65,0.67,-0.12,7
105/09/05,170000,104450,0.61,0.64,0.60,0.64,-0.03,8
105/09/06,901000,652440,0.68,0.77,0.68,0.76,+0.12,18
105/09/07,648000,460760,0.70,0.73,0.70,0.73,-0.03,10
105/09/08,80000,58200,0.69,0.78,0.69,0.75,+0.02,4
105/09/09,50000,35500,0.69,0.75,0.68,0.68,-0.07,3
105/09/10,77000,38330,0.52,0.52,0.49,0.49,-0.19,4
105/09/12,0,0,---,---,---,---,---,0
105/09/13,60000,20700,0.47,0.47,0.32,0.32,-0.15,2
105/09/14,38000,8730,0.29,0.29,0.22,0.23,-0.09,3
105/09/19,0,0,---,---,---,---,---,0
105/09/20,15000,2100,0.14,0.14,0.14,0.14,-0.09,1
105/09/21,123000,19680,0.16,0.16,0.16,0.16,+0.02,3
105/09/22,0,0,---,---,---,---,---,0
105/09/23,558000,45940,0.06,0.10,0.06,0.10,0.00,8
105/09/26,420000,42500,0.11,0.11,0.10,0.10,0.00,6
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,15000,1950,0.13,0.13,0.13,0.13,+0.01,2
105/10/17,6000,660,0.11,0.11,0.11,0.11,-0.02,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,11000,800,0.07,0.10,0.07,0.10,-0.01,2
105/10/21,11000,770,0.07,0.07,0.07,0.07,-0.03,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
