105/08/24,81000,174150,2.15,2.15,2.15,2.15,-0.02,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,9000,18180,2.02,2.02,2.02,2.02,-0.13,1
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,3000,3420,1.14,1.14,1.14,1.14,-0.28,1
105/11/04,15000,18300,1.23,1.23,1.20,1.20,+0.06,2
105/11/07,5000,6270,1.25,1.27,1.25,1.27,+0.07,3
105/11/08,1000,1300,1.30,1.30,1.30,1.30,+0.03,1
105/11/09,0,0,---,---,---,---,---,0
105/11/10,24000,26680,1.11,1.30,1.08,1.30,+0.44,4
105/11/11,13000,15050,1.20,1.20,1.15,1.20,-0.10,3
105/11/14,10000,11000,1.10,1.10,1.10,1.10,-0.10,1
105/11/15,2000,2290,1.14,1.15,1.14,1.15,+0.05,2
105/11/16,1000,1190,1.19,1.19,1.19,1.19,+0.04,1
105/11/17,0,0,---,---,---,---,---,0
105/11/18,36000,51830,1.35,1.49,1.35,1.41,+0.25,8
105/11/21,23000,30300,1.32,1.35,1.31,1.35,-0.06,4
105/11/22,42000,62850,1.45,1.58,1.44,1.58,+0.23,7
105/11/23,31000,46810,1.51,1.51,1.51,1.51,-0.07,3
105/11/24,18000,26970,1.50,1.50,1.47,1.50,-0.01,4
105/11/25,59000,91610,1.52,1.58,1.52,1.56,+0.06,10
105/11/28,41000,61770,1.52,1.52,1.49,1.51,-0.05,7
105/11/29,3000,5020,1.61,1.73,1.61,1.73,+0.22,3
105/11/30,0,0,---,---,---,---,---,0
105/12/01,1000,1660,1.66,1.66,1.66,1.66,+0.11,1
105/12/02,2000,3280,1.64,1.64,1.64,1.64,-0.02,1
105/12/05,3000,5150,1.67,1.75,1.67,1.75,+0.11,3
105/12/06,4000,7510,1.85,1.90,1.85,1.90,+0.15,4
105/12/07,0,0,---,---,---,---,---,0
