105/08/24,432000,487240,1.14,1.16,1.12,1.16,+0.03,4
105/08/25,55000,64050,1.16,1.17,1.16,1.17,+0.01,3
105/08/26,786000,919470,1.16,1.18,1.16,1.18,+0.01,7
105/08/29,888000,1078510,1.22,1.23,1.19,1.19,+0.01,15
105/08/30,67000,78600,1.17,1.20,1.17,1.20,+0.01,3
105/08/31,26000,30940,1.19,1.19,1.19,1.19,-0.01,2
105/09/01,232000,288210,1.21,1.26,1.21,1.24,+0.05,9
105/09/02,204000,252190,1.24,1.29,1.21,1.29,+0.05,7
105/09/05,548000,788070,1.33,1.55,1.33,1.55,+0.26,12
105/09/06,576000,873070,1.52,1.57,1.50,1.55,0.00,11
105/09/07,50000,79000,1.58,1.58,1.58,1.58,+0.03,1
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,10000,14000,1.40,1.40,1.40,1.40,-0.08,1
105/09/12,15000,21100,1.40,1.42,1.40,1.42,+0.02,2
105/09/13,10000,14400,1.44,1.44,1.44,1.44,+0.02,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,137000,168510,1.23,1.23,1.23,1.23,+0.04,3
105/10/04,137000,169880,1.24,1.24,1.24,1.24,+0.01,2
105/10/05,90000,115500,1.28,1.30,1.28,1.30,+0.06,2
105/10/06,90000,112050,1.25,1.25,1.22,1.22,-0.08,2
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,96000,120000,1.25,1.25,1.25,1.25,+0.02,1
105/10/14,96000,116160,1.21,1.21,1.21,1.21,-0.04,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,85000,100300,1.18,1.18,1.18,1.18,+0.06,1
105/10/20,115000,134350,1.15,1.22,1.15,1.22,+0.04,2
105/10/21,245000,322260,1.24,1.42,1.24,1.34,+0.12,5
105/10/24,196000,271840,1.39,1.39,1.38,1.39,+0.05,4
105/10/25,90000,135900,1.53,1.53,1.50,1.50,+0.11,3
105/10/26,159000,240800,1.45,1.69,1.45,1.68,+0.18,8
105/10/27,50000,84700,1.71,1.71,1.68,1.68,0.00,5
105/10/28,0,0,---,---,---,---,---,0
105/10/31,10000,16100,1.61,1.61,1.61,1.61,+0.04,1
105/11/01,10000,15100,1.51,1.51,1.51,1.51,-0.10,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,10000,13200,1.32,1.32,1.32,1.32,+0.03,1
105/11/04,20000,22600,1.09,1.17,1.09,1.17,-0.15,2
105/11/07,70000,93800,1.24,1.36,1.24,1.36,+0.19,3
105/11/08,110000,150710,1.37,1.38,1.36,1.38,+0.02,3
105/11/09,50000,67000,1.34,1.34,1.34,1.34,-0.04,1
105/11/10,200000,246150,1.18,1.31,1.18,1.29,-0.05,10
105/11/11,130000,159350,1.23,1.24,1.19,1.19,-0.10,4
105/11/14,230000,258600,1.07,1.18,1.07,1.18,-0.01,7
105/11/15,300000,345000,1.13,1.17,1.12,1.12,-0.06,7
105/11/16,100000,114460,1.13,1.15,1.13,1.14,+0.02,3
105/11/17,20000,20800,1.04,1.04,1.04,1.04,-0.10,1
105/11/18,424000,508460,1.14,1.24,1.14,1.24,+0.20,11
105/11/21,519000,635940,1.22,1.29,1.21,1.24,0.00,13
105/11/22,170000,224850,1.29,1.35,1.28,1.35,+0.11,6
105/11/23,200000,239100,1.19,1.21,1.16,1.16,-0.19,9
105/11/24,30000,33300,1.11,1.11,1.11,1.11,-0.05,2
105/11/25,0,0,---,---,---,---,---,0
105/11/28,130000,156100,1.15,1.22,1.15,1.22,+0.11,13
105/11/29,315000,377400,1.20,1.24,1.17,1.18,-0.04,24
105/11/30,40000,46100,1.17,1.17,1.09,1.11,-0.07,3
105/12/01,20000,20600,1.03,1.03,1.03,1.03,-0.08,2
105/12/02,65000,50350,0.80,0.80,0.77,0.77,-0.26,2
105/12/05,105000,84000,0.80,0.80,0.80,0.80,+0.03,2
105/12/06,20000,16900,0.83,0.86,0.83,0.86,+0.06,2
105/12/07,20000,18800,0.94,0.94,0.94,0.94,+0.08,2
105/12/08,10000,9700,0.97,0.97,0.97,0.97,+0.03,1
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
