105/10/04,0,0,--,--,--,--,,0
105/10/05,160000,206700,1.30,1.30,1.29,1.29,X,3
105/10/06,396000,533630,1.32,1.38,1.32,1.35,0.06,10
105/10/07,205000,272500,1.33,1.33,1.32,1.33,-0.02,6
105/10/11,325000,407400,1.30,1.30,1.15,1.15,-0.18,9
105/10/12,325000,364000,1.12,1.12,1.12,1.12,-0.03,7
105/10/13,464000,528230,1.15,1.15,1.12,1.12,,4
105/10/14,421000,439580,1.13,1.13,0.82,0.83,-0.29,11
105/10/17,492000,421110,0.81,0.87,0.81,0.85,0.02,4
105/10/18,588000,454610,0.79,0.79,0.73,0.79,-0.06,8
105/10/19,268000,230440,0.88,0.88,0.84,0.84,0.05,7
105/10/20,14000,11860,0.85,0.85,0.84,0.84,,2
105/10/21,56000,47040,0.84,0.84,0.84,0.84,,1
105/10/24,70000,57900,0.82,0.83,0.82,0.83,-0.01,2
105/10/25,107000,94660,0.89,0.89,0.88,0.88,0.05,5
105/10/26,10000,8500,0.85,0.85,0.85,0.85,-0.03,1
105/10/27,0,0,--,--,--,--,,0
105/10/28,210000,168400,0.82,0.82,0.80,0.80,X,4
105/10/31,142000,103920,0.76,0.77,0.71,0.73,-0.07,6
105/11/01,0,0,--,--,--,--,,0
105/11/02,99000,71280,0.72,0.72,0.72,0.72,X,1
105/11/03,0,0,--,--,--,--,,0
105/11/04,0,0,--,--,--,--,,0
105/11/07,0,0,--,--,--,--,,0
105/11/08,570000,341500,0.55,0.65,0.55,0.64,X,7
105/11/09,527000,352360,0.66,0.73,0.62,0.62,-0.02,9
105/11/10,245000,167550,0.68,0.72,0.67,0.72,0.10,9
105/11/11,32000,20480,0.64,0.64,0.64,0.64,-0.08,3
105/11/14,174000,89490,0.51,0.52,0.51,0.52,-0.12,4
105/11/15,298000,148000,0.51,0.51,0.49,0.49,-0.03,3
105/11/16,99000,49500,0.50,0.50,0.50,0.50,0.01,1
105/11/17,149000,67550,0.45,0.46,0.45,0.46,-0.04,2
105/11/18,203000,97480,0.48,0.49,0.48,0.49,0.03,3
105/11/21,302000,152040,0.51,0.51,0.50,0.50,0.01,5
105/11/22,288000,145850,0.50,0.55,0.50,0.54,0.04,5
105/11/23,352000,227830,0.58,0.66,0.58,0.63,0.09,10
105/11/24,358000,218890,0.63,0.65,0.58,0.58,-0.05,15
105/11/25,100000,60760,0.59,0.64,0.57,0.63,0.05,8
105/11/28,1141000,880410,0.64,0.81,0.64,0.81,0.18,18
105/11/29,1276000,1014880,0.76,0.84,0.75,0.78,-0.03,36
105/11/30,774000,610850,0.83,0.83,0.73,0.73,-0.05,25
105/12/01,201000,148740,0.74,0.75,0.72,0.72,-0.01,7
105/12/02,96000,68340,0.71,0.76,0.71,0.76,0.04,5
105/12/05,53000,41640,0.77,0.79,0.77,0.79,0.03,4
105/12/06,39000,30030,0.77,0.77,0.77,0.77,-0.02,2
105/12/07,1336000,1256120,0.79,1.04,0.79,0.93,0.16,25
105/12/08,373000,336860,0.91,0.92,0.84,0.84,-0.09,18
105/12/09,168000,152670,0.89,0.94,0.88,0.88,0.04,11
105/12/12,330000,241700,0.75,0.75,0.73,0.73,-0.15,5
105/12/13,200000,144100,0.73,0.73,0.72,0.72,-0.01,2
105/12/14,850000,667880,0.81,0.81,0.76,0.76,0.04,8
105/12/15,237000,175830,0.73,0.75,0.73,0.74,-0.02,5
105/12/16,223000,177880,0.76,0.80,0.76,0.78,0.04,4
105/12/19,699000,527240,0.76,0.76,0.75,0.75,-0.03,5
105/12/20,420000,306600,0.73,0.73,0.73,0.73,-0.02,3
105/12/21,385000,298150,0.77,0.78,0.76,0.76,0.03,7
105/12/22,703000,560480,0.73,0.82,0.73,0.79,0.03,11
105/12/23,423000,311220,0.75,0.75,0.73,0.73,-0.06,9
105/12/26,510000,377400,0.74,0.74,0.74,0.74,0.01,3
105/12/27,217000,161610,0.74,0.75,0.74,0.74,,3
105/12/28,574000,450920,0.77,0.79,0.76,0.79,0.05,8
105/12/29,585000,435050,0.77,0.78,0.73,0.76,-0.03,9
105/12/30,657000,537600,0.77,0.84,0.77,0.82,0.06,17
106/01/03,261000,210820,0.80,0.82,0.80,0.81,-0.01,13
106/01/04,983000,845820,0.78,0.94,0.78,0.91,0.10,20
106/01/05,196000,179860,0.91,0.93,0.91,0.92,0.01,10
106/01/06,105000,95550,0.91,0.91,0.91,0.91,-0.01,2
106/01/09,174000,132750,0.80,0.80,0.74,0.76,-0.15,6
106/01/10,60000,47300,0.77,0.79,0.77,0.79,0.03,3
106/01/11,35000,24650,0.73,0.73,0.70,0.70,-0.09,2
106/01/12,20000,14000,0.70,0.70,0.70,0.70,,1
106/01/13,20000,14000,0.70,0.70,0.70,0.70,,1
106/01/16,0,0,--,--,--,--,,0
