105/08/24,870000,532700,0.61,0.62,0.59,0.59,+0.06,8
105/08/25,590000,335300,0.57,0.57,0.56,0.57,-0.02,4
105/08/26,120000,67400,0.57,0.57,0.56,0.56,-0.01,3
105/08/29,199000,95510,0.49,0.49,0.47,0.47,-0.09,2
105/08/30,70000,32200,0.46,0.46,0.46,0.46,-0.01,2
105/08/31,0,0,---,---,---,---,---,0
105/09/01,220000,102400,0.46,0.47,0.46,0.47,+0.02,5
105/09/02,0,0,---,---,---,---,---,0
105/09/05,750000,258450,0.36,0.36,0.33,0.34,-0.06,6
105/09/06,720000,279790,0.39,0.44,0.38,0.44,+0.10,3
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,70000,27900,0.41,0.41,0.37,0.37,-0.04,3
105/09/10,70000,17750,0.26,0.26,0.23,0.23,-0.14,5
105/09/12,198000,41580,0.21,0.21,0.21,0.21,-0.02,3
105/09/13,219000,35950,0.21,0.21,0.14,0.14,-0.07,5
105/09/14,710000,69800,0.14,0.14,0.08,0.08,-0.06,12
105/09/19,414000,31220,0.07,0.09,0.07,0.08,0.00,5
105/09/20,50000,2000,0.04,0.04,0.04,0.04,-0.04,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,100000,2000,0.02,0.02,0.02,0.02,-0.02,1
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,10000,200,0.02,0.02,0.02,0.02,0.00,1
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,100000,2000,0.02,0.02,0.02,0.02,0.00,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,125000,1250,0.01,0.01,0.01,0.01,-0.01,3
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
