105/08/24,4000,2760,0.69,0.69,0.69,0.69,-0.03,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,80000,59700,0.72,0.77,0.72,0.75,+0.06,4
105/08/29,195000,154240,0.75,0.83,0.75,0.83,+0.08,8
105/08/30,83000,68720,0.84,0.84,0.82,0.82,-0.01,3
105/08/31,0,0,---,---,---,---,---,0
105/09/01,207000,170670,0.81,0.83,0.81,0.83,+0.01,3
105/09/02,207000,161460,0.78,0.78,0.78,0.78,-0.05,4
105/09/05,0,0,---,---,---,---,---,0
105/09/06,174000,125920,0.72,0.73,0.72,0.72,0.00,5
105/09/07,494000,364440,0.71,0.76,0.71,0.76,+0.04,9
105/09/08,300000,221370,0.72,0.74,0.72,0.73,-0.03,4
105/09/09,20000,14400,0.72,0.72,0.72,0.72,-0.01,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,100000,67000,0.67,0.67,0.67,0.67,-0.04,1
105/09/13,100000,68000,0.68,0.68,0.68,0.68,+0.01,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,185000,132200,0.71,0.72,0.71,0.72,+0.01,3
105/09/21,185000,131300,0.70,0.71,0.70,0.71,-0.01,2
105/09/22,185000,138250,0.74,0.76,0.74,0.76,+0.05,3
105/09/23,189000,146410,0.76,0.80,0.76,0.80,+0.04,3
105/09/26,526000,467070,0.86,0.90,0.86,0.88,+0.08,12
105/09/29,342000,291030,0.85,0.86,0.85,0.86,-0.02,9
105/09/30,0,0,---,---,---,---,---,0
105/10/03,10000,8200,0.82,0.82,0.82,0.82,+0.02,2
105/10/04,163000,136120,0.82,0.87,0.82,0.87,+0.05,4
105/10/05,287000,245860,0.82,0.91,0.82,0.91,+0.04,10
105/10/06,323000,295850,0.91,0.94,0.88,0.91,0.00,13
105/10/07,170000,151030,0.89,0.89,0.88,0.88,-0.03,5
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,55000,46750,0.85,0.85,0.85,0.85,+0.04,2
105/10/14,55000,45100,0.82,0.82,0.82,0.82,-0.03,2
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,39000,25450,0.66,0.66,0.65,0.65,-0.06,2
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,29000,18270,0.63,0.63,0.63,0.63,0.00,1
105/10/27,32000,20480,0.64,0.64,0.64,0.64,+0.01,2
105/10/28,3000,1920,0.64,0.64,0.64,0.64,0.00,1
105/10/31,0,0,---,---,---,---,---,0
105/11/01,100000,58000,0.58,0.58,0.58,0.58,-0.03,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,150000,61000,0.42,0.42,0.38,0.38,-0.08,2
105/11/10,242000,123360,0.49,0.53,0.49,0.53,+0.15,5
105/11/11,292000,149920,0.51,0.53,0.51,0.53,0.00,2
105/11/14,50000,24500,0.49,0.49,0.49,0.49,-0.04,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,211000,89730,0.41,0.43,0.41,0.43,0.00,5
105/11/17,275000,124280,0.41,0.48,0.41,0.48,+0.05,4
105/11/18,50000,22500,0.45,0.45,0.45,0.45,-0.03,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,16000,5960,0.37,0.39,0.37,0.39,-0.03,2
105/11/24,0,0,---,---,---,---,---,0
105/11/25,2000,660,0.33,0.33,0.33,0.33,-0.03,1
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,20000,3400,0.17,0.17,0.17,0.17,-0.01,2
105/12/14,0,0,---,---,---,---,---,0
105/12/15,10000,1500,0.15,0.15,0.15,0.15,-0.02,1
