105/08/24,20000,32600,1.62,1.64,1.62,1.64,+0.03,3
105/08/25,13000,21010,1.61,1.65,1.61,1.65,+0.01,3
105/08/26,461000,723800,1.60,1.60,1.57,1.57,-0.08,11
105/08/29,120000,190400,1.57,1.59,1.57,1.59,+0.02,2
105/08/30,0,0,---,---,---,---,---,0
105/08/31,120000,169350,0.94,1.44,0.94,1.44,-0.12,5
105/09/01,1000,1450,1.45,1.45,1.45,1.45,+0.01,1
105/09/02,103000,170790,1.67,1.68,1.58,1.67,+0.22,9
105/09/05,55000,84950,1.51,1.65,1.51,1.65,-0.02,3
105/09/06,24000,38100,1.59,1.59,1.56,1.56,-0.09,4
105/09/07,33000,47490,1.42,1.45,1.42,1.45,-0.11,4
105/09/08,25000,35400,1.44,1.44,1.40,1.40,-0.05,4
105/09/09,300000,362670,1.26,1.29,1.14,1.21,-0.19,21
105/09/10,327000,412090,1.28,1.29,1.23,1.25,+0.04,20
105/09/12,110000,136550,1.23,1.28,1.20,1.28,+0.03,12
105/09/13,107000,140580,1.25,1.38,1.25,1.33,+0.05,12
105/09/14,17000,22420,1.31,1.32,1.31,1.32,-0.01,2
105/09/19,58000,73670,1.28,1.29,1.25,1.25,-0.07,7
105/09/20,132000,164240,1.26,1.27,1.24,1.25,0.00,6
105/09/21,142000,166500,1.20,1.20,1.15,1.18,-0.07,5
105/09/22,30000,31400,0.90,1.12,0.90,1.12,-0.06,2
105/09/23,10000,10900,1.09,1.09,1.09,1.09,-0.03,1
105/09/26,20000,23200,1.16,1.16,1.16,1.16,+0.07,1
105/09/29,35000,38400,1.08,1.12,1.08,1.12,-0.04,3
105/09/30,44000,49500,1.13,1.13,1.12,1.12,0.00,2
105/10/03,64000,70440,1.11,1.11,1.08,1.08,-0.04,4
105/10/04,0,0,---,---,---,---,---,0
105/10/05,119000,129710,1.09,1.09,1.09,1.09,+0.02,2
105/10/06,114000,114000,1.00,1.00,1.00,1.00,-0.09,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,258000,272060,1.01,1.21,1.01,1.11,+0.12,7
105/10/12,192000,231850,1.23,1.23,1.18,1.18,+0.07,4
105/10/13,66000,74690,1.14,1.14,1.13,1.13,-0.05,2
105/10/14,282000,362570,1.19,1.30,1.19,1.24,+0.11,6
105/10/17,251000,303030,1.24,1.24,1.18,1.18,-0.06,8
105/10/18,11000,13090,1.19,1.19,1.19,1.19,+0.01,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,15000,17850,1.19,1.19,1.19,1.19,-0.02,1
105/10/26,26000,28860,1.11,1.11,1.11,1.11,-0.08,1
105/10/27,16000,18400,1.15,1.15,1.15,1.15,+0.04,1
105/10/28,3000,3570,1.21,1.21,1.18,1.18,+0.03,3
105/10/31,43000,52410,1.22,1.22,1.19,1.19,+0.01,3
105/11/01,42000,50820,1.21,1.21,1.21,1.21,+0.02,2
105/11/02,56000,70720,1.26,1.27,1.26,1.27,+0.06,2
105/11/03,56000,71760,1.29,1.29,1.26,1.26,-0.01,2
105/11/04,0,0,---,---,---,---,---,0
105/11/07,66000,75900,1.15,1.15,1.15,1.15,-0.07,3
105/11/08,66000,71720,1.08,1.09,1.08,1.09,-0.06,3
105/11/09,60000,80800,1.30,1.36,1.30,1.35,+0.26,6
105/11/10,61000,72230,1.17,1.23,1.17,1.23,-0.12,3
105/11/11,51000,53550,0.95,1.07,0.95,1.07,-0.16,3
105/11/14,0,0,---,---,---,---,---,0
105/11/15,22000,21560,0.98,0.98,0.98,0.98,-0.02,2
105/11/16,2000,1880,0.94,0.94,0.94,0.94,-0.04,1
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,29000,22910,0.79,0.79,0.79,0.79,-0.04,1
105/11/22,89000,59880,0.72,0.72,0.65,0.65,-0.14,2
105/11/23,50000,33500,0.67,0.67,0.67,0.67,+0.02,1
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,25000,15250,0.61,0.61,0.61,0.61,-0.05,1
105/11/29,2000,1240,0.62,0.62,0.62,0.62,+0.01,1
105/11/30,2000,1100,0.55,0.55,0.55,0.55,-0.07,1
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,40000,16650,0.46,0.46,0.39,0.39,-0.11,2
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,11000,2870,0.26,0.27,0.26,0.27,0.00,2
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
