105/08/24,120000,4800,0.04,0.04,0.04,0.04,+0.02,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,20000,600,0.03,0.03,0.03,0.03,-0.01,1
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,100000,1000,0.01,0.01,0.01,0.01,-0.02,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,440000,4400,0.01,0.01,0.01,0.01,0.00,3
105/09/14,500000,5000,0.01,0.01,0.01,0.01,0.00,3
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
