105/08/24,669000,986980,1.43,1.52,1.43,1.45,+0.07,30
105/08/25,340000,482410,1.45,1.45,1.40,1.41,-0.04,21
105/08/26,41000,56630,1.42,1.42,1.37,1.37,-0.04,4
105/08/29,43000,53650,1.26,1.26,1.22,1.23,-0.14,5
105/08/30,114000,144540,1.27,1.27,1.21,1.21,-0.02,6
105/08/31,122000,143120,1.18,1.18,1.14,1.14,-0.07,3
105/09/01,104000,125910,1.21,1.24,1.21,1.24,+0.10,6
105/09/02,129000,147090,1.16,1.16,1.04,1.04,-0.20,13
105/09/05,50000,50360,1.02,1.02,0.91,0.97,-0.07,13
105/09/06,198000,221510,1.05,1.22,1.05,1.21,+0.24,16
105/09/07,193000,216460,1.11,1.16,1.09,1.12,-0.09,15
105/09/08,166000,187510,1.11,1.22,1.09,1.22,+0.10,7
105/09/09,158000,174440,1.12,1.12,1.07,1.07,-0.15,10
105/09/10,201000,159450,0.79,0.84,0.75,0.75,-0.32,16
105/09/12,322000,229930,0.69,0.75,0.69,0.72,-0.03,13
105/09/13,220000,163810,0.76,0.76,0.68,0.68,-0.04,4
105/09/14,130000,62400,0.48,0.48,0.48,0.48,-0.20,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,150000,37500,0.25,0.25,0.25,0.25,0.00,2
105/09/22,150000,35500,0.24,0.24,0.23,0.23,-0.02,2
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,14000,3140,0.22,0.23,0.22,0.23,+0.03,2
105/10/05,215000,47430,0.24,0.24,0.19,0.19,-0.04,7
105/10/06,200000,40000,0.20,0.20,0.20,0.20,+0.01,2
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,106000,21350,0.20,0.25,0.20,0.22,+0.04,3
105/10/17,1000,190,0.19,0.19,0.19,0.19,-0.03,1
105/10/18,20000,4030,0.21,0.21,0.19,0.21,+0.02,4
105/10/19,575000,100920,0.17,0.18,0.17,0.17,-0.04,11
105/10/20,467000,51840,0.15,0.15,0.11,0.11,-0.06,5
105/10/21,150000,21000,0.14,0.14,0.14,0.14,+0.03,1
105/10/24,100000,15000,0.15,0.15,0.15,0.15,+0.01,1
105/10/25,250000,40000,0.16,0.16,0.16,0.16,+0.01,1
105/10/26,0,0,---,---,---,---,---,0
105/10/27,10000,1900,0.19,0.19,0.19,0.19,+0.03,1
105/10/28,17000,2720,0.16,0.16,0.16,0.16,-0.03,3
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,80000,4000,0.05,0.05,0.05,0.05,+0.01,1
