105/08/24,151000,132880,0.88,0.88,0.88,0.88,-0.02,2
105/08/25,20000,17100,0.86,0.86,0.85,0.85,-0.03,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,10000,8200,0.82,0.82,0.82,0.82,0.00,1
105/08/31,20000,15900,0.79,0.80,0.79,0.80,-0.02,2
105/09/01,10000,7800,0.78,0.78,0.78,0.78,-0.02,1
105/09/02,85000,63000,0.78,0.78,0.72,0.72,-0.06,3
105/09/05,210000,127950,0.65,0.65,0.58,0.58,-0.14,10
105/09/06,213000,126800,0.58,0.60,0.58,0.59,+0.01,12
105/09/07,184000,102010,0.54,0.58,0.54,0.56,-0.03,10
105/09/08,17000,9420,0.57,0.57,0.54,0.55,-0.01,3
105/09/09,76000,43440,0.57,0.59,0.57,0.59,+0.04,2
105/09/10,130000,79930,0.62,0.62,0.61,0.62,+0.03,4
105/09/12,5000,2900,0.58,0.58,0.58,0.58,-0.04,1
105/09/13,80000,46500,0.54,0.60,0.54,0.60,+0.02,6
105/09/14,20000,11650,0.58,0.59,0.58,0.59,-0.01,2
105/09/19,40000,20100,0.50,0.51,0.50,0.51,-0.08,2
105/09/20,617000,314170,0.47,0.51,0.47,0.51,0.00,6
105/09/21,335000,171250,0.51,0.52,0.51,0.51,0.00,3
105/09/22,758000,375500,0.51,0.51,0.48,0.49,-0.02,9
105/09/23,300000,150000,0.50,0.50,0.50,0.50,+0.01,3
105/09/26,406000,219240,0.54,0.54,0.54,0.54,+0.04,3
105/09/29,133000,72100,0.52,0.57,0.52,0.57,+0.03,5
105/09/30,97000,55290,0.57,0.57,0.57,0.57,0.00,2
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,20000,10000,0.50,0.50,0.50,0.50,-0.01,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,20000,9400,0.47,0.47,0.47,0.47,0.00,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,20000,9400,0.47,0.47,0.47,0.47,0.00,1
105/10/20,25000,10000,0.40,0.40,0.40,0.40,-0.07,2
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,15000,3150,0.21,0.21,0.21,0.21,-0.08,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,15000,3150,0.21,0.21,0.21,0.21,0.00,1
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,10000,2400,0.24,0.24,0.24,0.24,+0.03,1
105/11/03,10000,3100,0.31,0.31,0.31,0.31,+0.07,1
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,10000,2600,0.26,0.26,0.26,0.26,+0.06,1
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
