105/09/20,50000,54500,1.09,1.09,1.09,1.09,-0.02,1
105/09/21,50000,48500,0.97,0.97,0.97,0.97,-0.12,2
105/09/22,141000,136370,0.95,0.97,0.95,0.97,0.00,4
105/09/23,14000,13720,0.98,0.98,0.98,0.98,+0.01,1
105/09/26,54000,48200,0.90,0.90,0.89,0.89,-0.09,3
105/09/29,375000,251920,0.66,0.72,0.62,0.72,-0.17,21
105/09/30,574000,383900,0.68,0.69,0.65,0.66,-0.06,20
105/10/03,474000,308260,0.68,0.68,0.64,0.65,-0.01,13
105/10/04,391000,252340,0.65,0.69,0.63,0.65,0.00,13
105/10/05,1249000,769880,0.60,0.74,0.56,0.73,+0.08,40
105/10/06,1841000,1370620,0.71,0.79,0.70,0.73,0.00,51
105/10/07,555000,393800,0.71,0.73,0.70,0.73,0.00,13
105/10/11,1448000,1125180,0.77,0.80,0.73,0.77,+0.04,46
105/10/12,574000,427620,0.77,0.77,0.72,0.74,-0.03,18
105/10/13,424000,324600,0.78,0.78,0.75,0.76,+0.02,10
105/10/14,472000,323790,0.72,0.72,0.66,0.67,-0.09,16
105/10/17,726000,447900,0.65,0.65,0.60,0.61,-0.06,11
105/10/18,780000,485400,0.57,0.65,0.57,0.64,+0.03,10
105/10/19,481000,316790,0.65,0.68,0.64,0.68,+0.04,10
105/10/20,238000,152320,0.64,0.64,0.64,0.64,-0.04,2
105/10/21,10000,7000,0.70,0.70,0.70,0.70,+0.06,1
105/10/24,15000,10350,0.69,0.69,0.69,0.69,-0.01,2
105/10/25,50000,35100,0.71,0.71,0.70,0.70,+0.01,2
105/10/26,16000,11250,0.71,0.71,0.70,0.70,0.00,2
105/10/27,14000,9810,0.71,0.71,0.70,0.70,0.00,3
105/10/28,13000,9080,0.68,0.70,0.68,0.70,0.00,3
105/10/31,200000,137000,0.69,0.69,0.67,0.67,-0.03,3
105/11/01,130000,86500,0.67,0.67,0.65,0.65,-0.02,2
105/11/02,452000,277800,0.65,0.65,0.60,0.60,-0.05,9
105/11/03,180000,102600,0.57,0.57,0.57,0.57,-0.03,1
105/11/04,0,0,---,---,---,---,---,0
105/11/07,3000,1890,0.63,0.63,0.63,0.63,+0.05,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,100000,53000,0.53,0.53,0.53,0.53,-0.08,1
105/11/10,105000,56700,0.54,0.54,0.54,0.54,+0.01,3
105/11/11,5000,2450,0.49,0.49,0.49,0.49,-0.05,1
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,10000,5200,0.52,0.52,0.52,0.52,+0.02,1
105/11/17,90000,47200,0.52,0.53,0.52,0.53,+0.01,2
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,100000,55000,0.55,0.55,0.55,0.55,-0.01,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,80000,45600,0.57,0.57,0.57,0.57,+0.01,1
105/11/28,70000,39200,0.56,0.56,0.56,0.56,-0.01,2
105/11/29,860000,473400,0.53,0.59,0.53,0.58,+0.02,15
105/11/30,1180000,743180,0.62,0.66,0.61,0.64,+0.06,20
105/12/01,414000,272010,0.68,0.68,0.64,0.64,0.00,10
105/12/02,260000,180080,0.62,0.72,0.62,0.71,+0.07,12
105/12/05,111000,77050,0.69,0.71,0.69,0.70,-0.01,8
105/12/06,586000,469750,0.75,0.83,0.75,0.78,+0.08,31
105/12/07,985000,814570,0.80,0.88,0.79,0.86,+0.08,48
105/12/08,296000,244470,0.87,0.87,0.78,0.81,-0.05,27
105/12/09,120000,93900,0.80,0.80,0.77,0.77,-0.04,8
105/12/12,364000,271140,0.78,0.78,0.73,0.74,-0.03,14
105/12/13,473000,376340,0.76,0.85,0.76,0.82,+0.08,28
105/12/14,611000,530330,0.88,0.88,0.84,0.85,+0.03,27
105/12/15,185000,143850,0.80,0.83,0.72,0.72,-0.13,14
105/12/16,46000,34600,0.78,0.78,0.74,0.74,+0.02,6
105/12/19,88000,60560,0.72,0.72,0.68,0.68,-0.06,6
105/12/20,53000,37540,0.71,0.71,0.70,0.70,+0.02,5
105/12/21,74000,46020,0.63,0.63,0.61,0.61,-0.09,4
105/12/22,171000,103300,0.59,0.63,0.57,0.63,+0.02,8
105/12/23,28000,16520,0.59,0.59,0.59,0.59,-0.04,1
105/12/26,50000,28000,0.56,0.56,0.56,0.56,-0.03,1
105/12/27,10000,5200,0.52,0.52,0.52,0.52,-0.04,1
105/12/28,1000,580,0.58,0.58,0.58,0.58,+0.06,1
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
