105/08/24,0,0,--,--,--,--,,0
105/08/25,0,0,--,--,--,--,,0
105/08/26,0,0,--,--,--,--,,0
105/08/29,0,0,--,--,--,--,,0
105/08/30,0,0,--,--,--,--,,0
105/08/31,0,0,--,--,--,--,,0
105/09/01,0,0,--,--,--,--,,0
105/09/02,0,0,--,--,--,--,,0
105/09/05,0,0,--,--,--,--,,0
105/09/06,8000,12480,1.56,1.56,1.56,1.56,X,1
105/09/07,0,0,--,--,--,--,,0
105/09/08,0,0,--,--,--,--,,0
105/09/09,15000,23300,1.55,1.56,1.55,1.55,X,3
105/09/10,20000,27800,1.38,1.40,1.38,1.40,-0.15,2
105/09/12,15000,20250,1.35,1.35,1.35,1.35,-0.05,1
105/09/13,0,0,--,--,--,--,,0
105/09/14,17000,21760,1.28,1.28,1.28,1.28,X,2
105/09/19,0,0,--,--,--,--,,0
105/09/20,0,0,--,--,--,--,,0
105/09/21,0,0,--,--,--,--,,0
105/09/22,0,0,--,--,--,--,,0
105/09/23,0,0,--,--,--,--,,0
105/09/26,0,0,--,--,--,--,,0
105/09/29,0,0,--,--,--,--,,0
105/09/30,0,0,--,--,--,--,,0
105/10/03,0,0,--,--,--,--,,0
105/10/04,0,0,--,--,--,--,,0
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,0,0,--,--,--,--,,0
105/10/11,0,0,--,--,--,--,,0
105/10/12,0,0,--,--,--,--,,0
105/10/13,0,0,--,--,--,--,,0
105/10/14,0,0,--,--,--,--,,0
105/10/17,0,0,--,--,--,--,,0
105/10/18,0,0,--,--,--,--,,0
105/10/19,0,0,--,--,--,--,,0
105/10/20,0,0,--,--,--,--,,0
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,0,0,--,--,--,--,,0
105/10/26,0,0,--,--,--,--,,0
105/10/27,15000,24750,1.67,1.67,1.61,1.61,X,2
105/10/28,15000,24000,1.60,1.60,1.60,1.60,-0.01,1
105/10/31,15000,23400,1.56,1.56,1.56,1.56,-0.04,1
105/11/01,15000,24000,1.60,1.60,1.60,1.60,0.04,1
105/11/02,15000,22400,1.50,1.50,1.49,1.49,-0.11,2
105/11/03,15000,21150,1.41,1.41,1.41,1.41,-0.08,1
105/11/04,15000,20700,1.38,1.38,1.38,1.38,-0.03,1
105/11/07,15000,21750,1.45,1.45,1.45,1.45,0.07,1
105/11/08,0,0,--,--,--,--,,0
