105/08/24,181000,313500,1.80,1.80,1.69,1.73,-0.12,8
105/08/25,0,0,---,---,---,---,---,0
105/08/26,5000,8750,1.75,1.75,1.75,1.75,+0.03,1
105/08/29,108000,180320,1.66,1.68,1.66,1.68,-0.07,2
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,10000,20100,2.01,2.01,2.01,2.01,+0.24,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,10000,15300,1.53,1.53,1.53,1.53,-0.01,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,45000,59350,1.23,1.33,1.23,1.33,-0.01,2
105/10/13,125000,133600,1.11,1.12,1.02,1.04,-0.29,6
105/10/14,30000,31500,1.05,1.05,1.05,1.05,+0.01,1
105/10/17,60000,48200,0.80,0.84,0.78,0.84,-0.21,3
105/10/18,8000,7240,0.90,0.91,0.90,0.91,+0.07,2
105/10/19,20000,18700,0.94,0.94,0.93,0.93,+0.02,2
105/10/20,8000,7360,0.92,0.92,0.92,0.92,-0.01,1
105/10/21,300000,301600,0.99,1.03,0.99,0.99,+0.07,12
105/10/24,340000,334980,1.02,1.02,0.96,0.99,0.00,7
105/10/25,493000,532010,1.03,1.16,1.03,1.16,+0.17,27
105/10/26,513000,575820,1.14,1.15,1.08,1.10,-0.06,25
105/10/27,40000,42100,1.09,1.09,1.03,1.03,-0.07,2
105/10/28,0,0,---,---,---,---,---,0
105/10/31,15000,13100,0.86,0.90,0.86,0.90,-0.06,2
105/11/01,5000,4650,0.93,0.93,0.93,0.93,+0.03,1
105/11/02,25000,19800,0.84,0.84,0.78,0.78,-0.15,3
105/11/03,20000,12800,0.64,0.64,0.64,0.64,-0.14,1
105/11/04,10000,6400,0.64,0.64,0.64,0.64,0.00,1
105/11/07,10000,6700,0.67,0.67,0.67,0.67,+0.03,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,10000,5300,0.53,0.53,0.53,0.53,-0.08,2
105/11/10,22000,14440,0.66,0.66,0.62,0.62,+0.09,3
105/11/11,5000,2700,0.54,0.54,0.54,0.54,-0.08,1
105/11/14,30000,13300,0.42,0.49,0.42,0.49,-0.05,2
105/11/15,0,0,---,---,---,---,---,0
105/11/16,259000,152220,0.58,0.60,0.58,0.58,+0.08,3
105/11/17,259000,135670,0.53,0.53,0.52,0.52,-0.06,3
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,100000,55000,0.55,0.55,0.55,0.55,+0.06,1
105/11/23,34000,18670,0.57,0.57,0.51,0.51,-0.04,12
105/11/24,116000,56720,0.49,0.49,0.48,0.49,-0.02,5
105/11/25,230000,119500,0.51,0.52,0.51,0.51,+0.02,6
105/11/28,232000,113280,0.49,0.49,0.45,0.45,-0.06,3
105/11/29,2000,920,0.46,0.46,0.46,0.46,+0.01,1
105/11/30,10000,4200,0.42,0.42,0.42,0.42,-0.04,2
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,12000,5160,0.43,0.43,0.43,0.43,+0.04,1
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,220000,105460,0.47,0.51,0.47,0.51,+0.11,5
105/12/09,232000,105860,0.50,0.50,0.44,0.44,-0.07,6
