105/08/24,0,0,--,--,--,--,,0
105/08/25,4000,10840,2.71,2.71,2.71,2.71,X,1
105/08/26,15000,40950,2.73,2.73,2.73,2.73,0.02,2
105/08/29,55000,151350,2.75,2.76,2.75,2.76,0.03,4
105/08/30,46000,127460,2.76,2.78,2.76,2.78,0.02,4
105/08/31,170000,465750,2.73,2.75,2.73,2.75,-0.03,6
105/09/01,212000,566080,2.68,2.69,2.64,2.69,-0.06,11
105/09/02,92000,247270,2.68,2.71,2.68,2.71,0.02,4
105/09/05,30000,82300,2.73,2.76,2.73,2.76,0.05,3
105/09/06,20000,55600,2.78,2.78,2.78,2.78,0.02,2
105/09/07,67000,188070,2.80,2.81,2.80,2.81,0.03,5
105/09/08,20000,56600,2.83,2.83,2.83,2.83,0.02,1
105/09/09,10000,28100,2.81,2.81,2.81,2.81,-0.02,1
105/09/10,10000,27700,2.77,2.77,2.77,2.77,-0.04,1
105/09/12,201000,500210,2.47,2.71,2.47,2.70,-0.07,10
105/09/13,185000,497650,2.69,2.69,2.69,2.69,-0.01,3
105/09/14,22000,58780,2.69,2.69,2.66,2.66,-0.03,3
105/09/19,30000,81600,2.68,2.76,2.68,2.76,0.10,5
105/09/20,6000,16560,2.76,2.76,2.76,2.76,,3
105/09/21,10000,27550,2.75,2.76,2.75,2.76,,2
105/09/22,0,0,--,--,--,--,,0
105/09/23,5000,13850,2.77,2.77,2.77,2.77,X,1
105/09/26,0,0,--,--,--,--,,0
105/09/29,0,0,--,--,--,--,,0
105/09/30,35000,95550,2.76,2.76,2.71,2.72,X,6
105/10/03,5000,13600,2.72,2.72,2.72,2.72,,1
105/10/04,30000,81750,2.71,2.75,2.71,2.75,0.03,4
105/10/05,1000,2760,2.76,2.76,2.76,2.76,0.01,1
105/10/06,0,0,--,--,--,--,,0
105/10/07,0,0,--,--,--,--,,0
105/10/11,0,0,--,--,--,--,,0
105/10/12,6000,16260,2.71,2.71,2.71,2.71,X,1
105/10/13,50000,134200,2.68,2.70,2.68,2.70,-0.01,2
105/10/14,0,0,--,--,--,--,,0
105/10/17,6000,15900,2.65,2.65,2.65,2.65,X,1
105/10/18,0,0,--,--,--,--,,0
105/10/19,0,0,--,--,--,--,,0
105/10/20,400000,1080000,2.70,2.70,2.70,2.70,X,4
105/10/21,1857000,5013900,2.70,2.70,2.70,2.70,,22
105/10/24,18000,48600,2.70,2.70,2.70,2.70,,2
105/10/25,0,0,--,--,--,--,,0
105/10/26,0,0,--,--,--,--,,0
105/10/27,4000,10760,2.69,2.69,2.69,2.69,X,1
105/10/28,7000,18830,2.69,2.69,2.69,2.69,,1
105/10/31,2000,5300,2.65,2.65,2.65,2.65,-0.04,1
105/11/01,0,0,--,--,--,--,,0
105/11/02,0,0,--,--,--,--,,0
105/11/03,0,0,--,--,--,--,,0
105/11/04,30000,78900,2.63,2.63,2.63,2.63,X,1
105/11/07,0,0,--,--,--,--,,0
105/11/08,0,0,--,--,--,--,,0
105/11/09,2000,5220,2.61,2.61,2.61,2.61,X,1
105/11/10,0,0,--,--,--,--,,0
105/11/11,142000,365560,2.59,2.59,2.56,2.56,X,6
105/11/14,12000,30440,2.54,2.54,2.52,2.52,-0.04,2
105/11/15,0,0,--,--,--,--,,0
105/11/16,0,0,--,--,--,--,,0
105/11/17,0,0,--,--,--,--,,0
105/11/18,4000,10160,2.54,2.54,2.54,2.54,X,1
105/11/21,0,0,--,--,--,--,,0
105/11/22,314000,799660,2.55,2.56,2.54,2.56,X,8
105/11/23,32000,82880,2.57,2.60,2.57,2.60,0.04,4
105/11/24,0,0,--,--,--,--,,0
105/11/25,19000,49830,2.62,2.63,2.62,2.63,X,3
105/11/28,30000,80100,2.65,2.69,2.65,2.69,0.06,3
105/11/29,0,0,--,--,--,--,,0
105/11/30,20000,53300,2.66,2.67,2.66,2.67,X,2
105/12/01,16000,43110,2.70,2.70,2.69,2.69,0.02,3
105/12/02,10000,26850,2.68,2.69,2.68,2.69,,2
105/12/05,5000,13400,2.68,2.68,2.68,2.68,-0.01,1
105/12/06,55000,147950,2.69,2.69,2.69,2.69,0.01,2
105/12/07,10000,27000,2.70,2.70,2.70,2.70,0.01,2
105/12/08,49000,135100,2.72,2.80,2.72,2.79,0.09,6
105/12/09,11000,30910,2.81,2.81,2.81,2.81,0.02,1
105/12/12,22000,62700,2.85,2.85,2.85,2.85,0.04,3
105/12/13,10000,28300,2.83,2.83,2.83,2.83,-0.02,1
105/12/14,30000,84700,2.85,2.85,2.80,2.80,-0.03,3
105/12/15,30000,83500,2.78,2.79,2.78,2.79,-0.01,3
105/12/16,1000,2800,2.80,2.80,2.80,2.80,0.01,1
105/12/19,20000,55500,2.78,2.78,2.77,2.77,-0.03,2
105/12/20,11000,30250,2.75,2.75,2.75,2.75,-0.02,1
105/12/21,0,0,--,--,--,--,,0
105/12/22,40000,108440,2.73,2.73,2.69,2.69,X,3
105/12/23,10000,26700,2.67,2.67,2.67,2.67,-0.02,1
105/12/26,2000,5340,2.67,2.67,2.67,2.67,,1
105/12/27,5000,13400,2.68,2.68,2.68,2.68,0.01,1
105/12/28,20000,54200,2.70,2.72,2.70,2.72,0.04,2
105/12/29,0,0,--,--,--,--,,0
105/12/30,0,0,--,--,--,--,,0
106/01/03,0,0,--,--,--,--,,0
106/01/04,2000,5460,2.73,2.73,2.73,2.73,X,1
106/01/05,14000,38420,2.73,2.75,2.73,2.75,0.02,2
106/01/06,15000,41650,2.77,2.79,2.77,2.79,0.04,2
106/01/09,0,0,--,--,--,--,,0
106/01/10,0,0,--,--,--,--,,0
106/01/11,4000,11200,2.80,2.80,2.80,2.80,X,1
106/01/12,54000,153780,2.82,2.86,2.82,2.86,0.06,8
106/01/13,0,0,--,--,--,--,,0
106/01/16,3000,8400,2.80,2.80,2.80,2.80,X,1
106/01/17,20000,55800,2.79,2.79,2.79,2.79,-0.01,2
106/01/18,0,0,--,--,--,--,,0
106/01/19,0,0,--,--,--,--,,0
106/01/20,5000,13900,2.78,2.78,2.78,2.78,X,1
106/01/23,25000,70400,2.80,2.82,2.80,2.82,0.04,3
106/01/24,0,0,--,--,--,--,,0
106/02/02,35000,97350,2.79,2.79,2.77,2.77,X,4
106/02/03,4000,11180,2.80,2.80,2.79,2.79,0.02,2
106/02/06,35000,98900,2.82,2.84,2.82,2.84,0.05,3
106/02/07,7000,19950,2.85,2.85,2.85,2.85,0.01,2
106/02/08,314000,898180,2.87,2.87,2.86,2.86,0.01,4
106/02/09,15000,43350,2.89,2.89,2.89,2.89,0.03,1
106/02/10,26000,75760,2.91,2.92,2.91,2.92,0.03,2
106/02/13,20000,58540,2.93,2.93,2.91,2.91,-0.01,2
106/02/14,0,0,--,--,--,--,,0
106/02/15,68000,202360,2.94,3.00,2.94,3.00,X,4
106/02/16,40000,120700,3.02,3.03,3.00,3.00,,4
106/02/17,0,0,--,--,--,--,,0
