105/08/24,30000,71600,2.45,2.45,2.26,2.26,-0.03,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,10000,21100,2.11,2.11,2.11,2.11,-0.15,1
105/08/30,20000,44100,2.16,2.25,2.16,2.25,+0.14,2
105/08/31,25000,62550,2.41,2.57,2.41,2.55,+0.30,3
105/09/01,10000,25000,2.50,2.50,2.50,2.50,-0.05,1
105/09/02,40000,112100,2.75,2.89,2.72,2.89,+0.39,4
105/09/05,45000,140350,3.09,3.31,3.09,3.31,+0.42,5
105/09/06,11000,37530,3.42,3.42,3.33,3.33,+0.02,2
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,3000,7200,2.40,2.40,2.40,2.40,-0.93,1
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,10000,14400,1.44,1.44,1.44,1.44,-0.97,1
105/10/24,20000,25700,1.29,1.29,1.28,1.28,-0.16,2
105/10/25,10000,12600,1.26,1.26,1.26,1.26,-0.02,1
105/10/26,0,0,---,---,---,---,---,0
