105/08/24,10000,8800,0.88,0.88,0.88,0.88,-0.03,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,268000,212020,0.78,0.84,0.78,0.79,0.00,3
105/09/02,343000,274140,0.79,0.80,0.78,0.78,-0.01,5
105/09/05,140000,112550,0.80,0.81,0.80,0.81,+0.03,3
105/09/06,65000,51250,0.79,0.79,0.78,0.78,-0.03,2
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,199000,97510,0.49,0.49,0.49,0.49,-0.08,3
105/09/14,199000,91540,0.46,0.46,0.46,0.46,-0.03,3
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,778000,473080,0.60,0.62,0.60,0.61,+0.06,5
105/09/22,578000,329500,0.60,0.60,0.55,0.55,-0.06,6
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,4000,2360,0.59,0.59,0.59,0.59,-0.06,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,4000,2440,0.61,0.61,0.61,0.61,+0.03,1
105/10/04,4000,2320,0.58,0.58,0.58,0.58,-0.03,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,4000,2080,0.52,0.52,0.52,0.52,-0.01,1
105/10/11,0,0,---,---,---,---,---,0
105/10/12,4000,1840,0.46,0.46,0.46,0.46,+0.01,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,6000,2640,0.44,0.44,0.44,0.44,0.00,1
105/10/17,8000,3520,0.44,0.44,0.44,0.44,0.00,1
105/10/18,8000,3520,0.44,0.44,0.44,0.44,0.00,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,20000,3900,0.19,0.20,0.19,0.20,+0.03,2
105/11/07,0,0,---,---,---,---,---,0
105/11/08,200000,38000,0.19,0.19,0.19,0.19,0.00,1
105/11/09,0,0,---,---,---,---,---,0
105/11/10,2000,520,0.25,0.27,0.25,0.27,+0.10,2
105/11/11,35000,10090,0.31,0.31,0.27,0.27,0.00,3
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,4000,960,0.24,0.24,0.24,0.24,+0.01,1
105/11/17,5000,950,0.19,0.19,0.19,0.19,-0.05,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,2000,400,0.20,0.20,0.20,0.20,+0.01,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,4000,640,0.16,0.16,0.16,0.16,-0.01,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
