105/08/24,43000,34070,0.79,0.80,0.79,0.79,-0.01,4
105/08/25,20000,16500,0.82,0.83,0.82,0.83,+0.04,2
105/08/26,83000,65520,0.79,0.79,0.78,0.78,-0.05,3
105/08/29,10000,7600,0.76,0.76,0.76,0.76,-0.02,1
105/08/30,25000,19000,0.76,0.76,0.76,0.76,0.00,3
105/08/31,110000,79800,0.78,0.78,0.72,0.72,-0.04,2
105/09/01,115000,81850,0.71,0.73,0.71,0.73,+0.01,3
105/09/02,30000,21800,0.71,0.75,0.71,0.72,-0.01,3
105/09/05,120000,85400,0.72,0.72,0.71,0.71,-0.01,2
105/09/06,110000,80000,0.73,0.73,0.70,0.70,-0.01,2
105/09/07,20000,13700,0.69,0.69,0.68,0.68,-0.02,2
105/09/08,115000,77050,0.67,0.67,0.67,0.67,-0.01,3
105/09/09,100000,70000,0.70,0.70,0.70,0.70,+0.03,1
105/09/10,10000,6200,0.62,0.62,0.62,0.62,-0.08,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,15000,8600,0.58,0.58,0.57,0.57,0.00,2
105/09/14,0,0,---,---,---,---,---,0
105/09/19,10000,5700,0.57,0.57,0.57,0.57,+0.05,1
105/09/20,20000,10700,0.54,0.54,0.53,0.53,-0.04,2
105/09/21,59000,34370,0.60,0.60,0.57,0.58,+0.05,3
105/09/22,54000,33780,0.62,0.65,0.62,0.65,+0.07,2
105/09/23,10000,6900,0.69,0.69,0.69,0.69,+0.04,1
105/09/26,10000,6700,0.67,0.67,0.67,0.67,-0.02,1
105/09/29,10000,5600,0.56,0.56,0.56,0.56,-0.11,1
105/09/30,10000,5000,0.50,0.50,0.50,0.50,-0.06,1
105/10/03,10000,5000,0.50,0.50,0.50,0.50,0.00,1
105/10/04,10000,5100,0.51,0.51,0.51,0.51,+0.01,1
105/10/05,10000,5500,0.55,0.55,0.55,0.55,+0.04,1
105/10/06,10000,5600,0.56,0.56,0.56,0.56,+0.01,1
105/10/07,10000,5400,0.54,0.54,0.54,0.54,-0.02,1
105/10/11,20000,11200,0.55,0.57,0.55,0.57,+0.03,2
105/10/12,20000,10800,0.54,0.54,0.54,0.54,-0.03,1
105/10/13,20000,10400,0.54,0.54,0.50,0.50,-0.04,2
105/10/14,10000,4700,0.47,0.47,0.47,0.47,-0.03,1
105/10/17,10000,4200,0.42,0.42,0.42,0.42,-0.05,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,10000,4400,0.44,0.44,0.44,0.44,+0.02,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,10000,4400,0.44,0.44,0.44,0.44,+0.02,1
105/10/24,10000,4200,0.42,0.42,0.42,0.42,-0.02,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,10000,4100,0.41,0.41,0.41,0.41,+0.05,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
