105/08/24,15000,12450,0.83,0.83,0.83,0.83,+0.01,1
105/08/25,48000,37920,0.79,0.79,0.79,0.79,-0.04,2
105/08/26,200000,158000,0.79,0.79,0.79,0.79,0.00,1
105/08/29,402000,315540,0.79,0.79,0.77,0.78,-0.01,3
105/08/30,150000,115500,0.77,0.77,0.77,0.77,-0.01,1
105/08/31,88000,73850,0.82,0.86,0.81,0.86,+0.09,3
105/09/01,250000,220000,0.84,0.89,0.84,0.89,+0.03,2
105/09/02,357000,341200,0.99,1.02,0.90,0.92,+0.03,9
105/09/05,207000,180400,0.88,0.88,0.86,0.87,-0.05,4
105/09/06,494000,441530,0.87,0.92,0.87,0.90,+0.03,10
105/09/07,462000,410230,0.91,0.91,0.88,0.89,-0.01,13
105/09/08,98000,87720,0.90,0.90,0.88,0.90,+0.01,5
105/09/09,44000,36990,0.84,0.85,0.84,0.85,-0.05,2
105/09/10,15000,11850,0.79,0.79,0.79,0.79,-0.06,1
105/09/12,175000,131050,0.79,0.79,0.72,0.72,-0.07,4
105/09/13,329000,236350,0.73,0.75,0.69,0.71,-0.01,14
105/09/14,104000,72280,0.72,0.72,0.69,0.69,-0.02,4
105/09/19,20000,14020,0.71,0.71,0.69,0.69,0.00,2
105/09/20,11000,7590,0.69,0.69,0.69,0.69,0.00,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,20000,13700,0.69,0.69,0.68,0.68,-0.01,2
105/09/26,0,0,---,---,---,---,---,0
105/09/29,10000,6500,0.65,0.65,0.65,0.65,0.00,1
105/09/30,169000,104380,0.61,0.62,0.61,0.61,-0.04,4
105/10/03,156000,93510,0.61,0.61,0.58,0.58,-0.03,4
105/10/04,189000,109790,0.58,0.59,0.58,0.59,+0.01,2
105/10/05,371000,183290,0.50,0.53,0.49,0.53,-0.06,5
105/10/06,219000,102930,0.47,0.47,0.47,0.47,-0.06,3
105/10/07,0,0,---,---,---,---,---,0
105/10/11,371000,115700,0.32,0.32,0.27,0.30,-0.10,6
105/10/12,271000,78170,0.27,0.32,0.27,0.32,+0.02,2
105/10/13,10000,3100,0.31,0.31,0.31,0.31,-0.01,1
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,200000,44000,0.22,0.22,0.22,0.22,+0.02,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,20000,4300,0.20,0.23,0.20,0.23,+0.03,2
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,840000,33600,0.04,0.04,0.04,0.04,-0.01,2
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
