105/08/24,154000,100100,0.65,0.65,0.65,0.65,+0.01,1
105/08/25,348000,231150,0.63,0.70,0.63,0.70,+0.05,4
105/08/26,194000,127770,0.66,0.66,0.65,0.65,-0.05,3
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,238000,149620,0.61,0.63,0.61,0.63,+0.01,2
105/09/02,389000,213310,0.56,0.56,0.53,0.53,-0.10,3
105/09/05,373000,197690,0.53,0.53,0.53,0.53,0.00,2
105/09/06,222000,117660,0.53,0.53,0.53,0.53,0.00,1
105/09/07,74000,39220,0.53,0.53,0.53,0.53,0.00,1
105/09/08,296000,163540,0.55,0.56,0.55,0.56,+0.03,2
105/09/09,322000,183740,0.57,0.58,0.57,0.58,+0.02,4
105/09/10,40000,20800,0.51,0.53,0.51,0.53,-0.05,2
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,80000,41600,0.52,0.52,0.52,0.52,-0.03,2
105/09/20,0,0,---,---,---,---,---,0
105/09/21,196000,99960,0.51,0.51,0.51,0.51,+0.06,1
105/09/22,196000,101920,0.52,0.52,0.52,0.52,+0.01,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,125000,65000,0.52,0.52,0.52,0.52,+0.01,4
105/09/29,725000,424490,0.56,0.62,0.55,0.61,+0.09,17
105/09/30,720000,381720,0.55,0.56,0.51,0.52,-0.09,17
105/10/03,13000,6890,0.53,0.53,0.53,0.53,+0.01,1
105/10/04,1464000,988440,0.58,0.69,0.58,0.65,+0.12,12
105/10/05,42000,27130,0.66,0.68,0.62,0.63,-0.02,5
105/10/06,536000,378990,0.69,0.72,0.68,0.72,+0.09,14
105/10/07,277000,185550,0.68,0.68,0.66,0.67,-0.05,6
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,211000,139260,0.66,0.66,0.66,0.66,+0.04,2
105/10/14,0,0,---,---,---,---,---,0
105/10/17,444000,248640,0.55,0.57,0.55,0.57,+0.05,3
105/10/18,1796000,908630,0.52,0.53,0.49,0.50,-0.07,15
105/10/19,57000,28500,0.50,0.50,0.50,0.50,0.00,1
105/10/20,10000,4600,0.46,0.46,0.46,0.46,-0.04,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,40000,13200,0.33,0.33,0.33,0.33,-0.02,3
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,138000,2760,0.02,0.02,0.02,0.02,-0.03,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
