105/11/16,89000,169510,1.90,1.91,1.90,1.91,+0.35,3
105/11/17,486000,915280,1.76,1.92,1.76,1.92,+0.01,7
105/11/18,1062000,2006570,1.85,1.92,1.84,1.92,0.00,10
105/11/21,301000,550810,1.83,1.83,1.81,1.81,-0.11,2
105/11/22,988000,1956630,1.84,2.26,1.84,2.24,+0.43,17
105/11/23,954000,2302430,2.40,2.46,2.20,2.20,-0.04,38
105/11/24,303000,684950,2.24,2.31,2.18,2.29,+0.09,31
105/11/25,967000,2491540,2.36,2.65,2.36,2.59,+0.30,39
105/11/28,827000,2216270,2.69,2.73,2.59,2.63,+0.04,39
105/11/29,32000,83960,2.53,2.65,2.53,2.65,+0.02,3
105/11/30,315000,934910,2.76,3.02,2.75,2.89,+0.24,16
105/12/01,97000,284690,2.99,2.99,2.79,2.79,-0.10,7
105/12/02,10000,29100,2.91,2.91,2.91,2.91,+0.12,1
105/12/05,315000,1003010,3.06,3.32,3.04,3.32,+0.41,10
105/12/06,236000,810800,3.35,3.48,3.35,3.40,+0.08,7
105/12/07,21000,75460,3.50,3.62,3.50,3.62,+0.22,3
105/12/08,100000,350000,3.50,3.50,3.50,3.50,-0.12,1
105/12/09,12000,40560,3.38,3.38,3.38,3.38,-0.12,1
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,10000,31000,3.10,3.10,3.10,3.10,-0.32,1
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
