105/08/24,102000,92740,0.91,0.91,0.90,0.90,-0.02,3
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,79000,70450,0.89,0.91,0.89,0.91,+0.01,2
105/08/30,79000,74260,0.94,0.94,0.94,0.94,+0.03,1
105/08/31,15000,13350,0.89,0.89,0.89,0.89,-0.05,1
105/09/01,202000,169760,0.84,0.85,0.84,0.85,-0.04,3
105/09/02,252000,200780,0.80,0.80,0.79,0.80,-0.05,8
105/09/05,253000,195040,0.75,0.78,0.75,0.78,-0.02,4
105/09/06,828000,675090,0.76,0.85,0.75,0.85,+0.07,14
105/09/07,641000,590280,0.84,0.99,0.83,0.99,+0.14,17
105/09/08,103000,104670,1.02,1.02,1.01,1.01,+0.02,4
105/09/09,64000,62080,0.97,0.97,0.97,0.97,-0.04,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,60000,50400,0.84,0.84,0.84,0.84,+0.04,2
105/09/20,491000,476100,0.87,1.06,0.87,1.06,+0.22,17
105/09/21,564000,605190,1.01,1.16,1.01,1.08,+0.02,14
105/09/22,142000,150200,1.06,1.06,1.05,1.05,-0.03,3
105/09/23,312000,318340,1.04,1.04,1.02,1.02,-0.03,5
105/09/26,239000,229090,0.99,0.99,0.92,0.92,-0.10,7
105/09/29,722000,660840,0.93,0.93,0.90,0.93,+0.01,17
105/09/30,689000,618750,0.88,0.91,0.87,0.89,-0.04,18
105/10/03,192000,172950,0.92,0.92,0.86,0.86,-0.03,4
105/10/04,439000,380070,0.80,0.89,0.80,0.89,+0.03,7
105/10/05,767000,620910,0.83,0.83,0.79,0.79,-0.10,9
105/10/06,372000,266940,0.77,0.77,0.70,0.70,-0.09,4
105/10/07,724000,500600,0.70,0.70,0.68,0.68,-0.02,6
105/10/11,454000,267780,0.59,0.59,0.58,0.59,-0.09,5
105/10/12,303000,187860,0.62,0.62,0.62,0.62,+0.03,1
105/10/13,10000,5700,0.57,0.57,0.57,0.57,-0.05,1
105/10/14,0,0,---,---,---,---,---,0
105/10/17,20000,9600,0.48,0.48,0.48,0.48,-0.01,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,20000,10400,0.52,0.52,0.52,0.52,+0.02,1
105/10/20,160000,65600,0.41,0.41,0.41,0.41,-0.11,2
105/10/21,50000,21500,0.43,0.43,0.43,0.43,+0.02,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,368000,169280,0.46,0.46,0.46,0.46,+0.05,2
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,10000,3400,0.34,0.34,0.34,0.34,0.00,1
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,154000,77000,0.50,0.50,0.50,0.50,+0.05,2
105/12/02,154000,58520,0.38,0.38,0.38,0.38,-0.12,2
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,1000,330,0.33,0.33,0.33,0.33,-0.01,1
105/12/12,1000,240,0.24,0.24,0.24,0.24,-0.09,1
105/12/13,0,0,---,---,---,---,---,0
105/12/14,5000,1150,0.23,0.23,0.23,0.23,-0.01,1
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
