105/08/24,1000,730,0.73,0.73,0.73,0.73,X,1
105/08/25,1000,630,0.63,0.63,0.63,0.63,-0.10,1
105/08/26,0,0,--,--,--,--,,0
105/08/29,10000,6400,0.64,0.64,0.64,0.64,X,1
105/08/30,10000,6200,0.62,0.62,0.62,0.62,-0.02,1
105/08/31,1000,640,0.64,0.64,0.64,0.64,0.02,1
105/09/01,0,0,--,--,--,--,,0
105/09/02,13000,8950,0.68,0.75,0.68,0.75,X,4
105/09/05,11000,7800,0.71,0.71,0.70,0.70,-0.05,2
105/09/06,0,0,--,--,--,--,,0
105/09/07,0,0,--,--,--,--,,0
105/09/08,1000,500,0.50,0.50,0.50,0.50,X,1
105/09/09,1000,410,0.41,0.41,0.41,0.41,-0.09,1
105/09/10,2000,880,0.43,0.45,0.43,0.45,0.04,2
105/09/12,1000,440,0.44,0.44,0.44,0.44,-0.01,1
105/09/13,0,0,--,--,--,--,,0
105/09/14,1000,540,0.54,0.54,0.54,0.54,X,1
105/09/19,5000,3900,0.78,0.78,0.78,0.78,0.24,1
