105/08/24,479000,321000,0.68,0.68,0.66,0.67,-0.03,7
105/08/25,40000,25770,0.64,0.66,0.63,0.63,-0.04,5
105/08/26,498000,323150,0.64,0.65,0.64,0.64,+0.01,7
105/08/29,516000,312260,0.62,0.62,0.59,0.62,-0.02,11
105/08/30,141000,87440,0.62,0.64,0.62,0.64,+0.02,5
105/08/31,10000,6000,0.60,0.60,0.60,0.60,-0.04,1
105/09/01,100000,59000,0.59,0.59,0.59,0.59,-0.01,2
105/09/02,22000,12530,0.56,0.57,0.56,0.57,-0.02,3
105/09/05,1000,610,0.61,0.61,0.61,0.61,+0.04,1
105/09/06,0,0,---,---,---,---,---,0
105/09/07,69000,43470,0.62,0.64,0.62,0.63,+0.02,5
105/09/08,328000,209700,0.63,0.66,0.63,0.66,+0.03,8
105/09/09,0,0,---,---,---,---,---,0
105/09/10,723000,404880,0.56,0.56,0.56,0.56,-0.07,4
105/09/12,0,0,---,---,---,---,---,0
105/09/13,15000,8460,0.58,0.58,0.56,0.56,0.00,2
105/09/14,10000,5700,0.57,0.57,0.57,0.57,+0.01,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,270000,153900,0.57,0.57,0.57,0.57,0.00,2
105/09/22,252000,136080,0.54,0.54,0.54,0.54,-0.03,1
105/09/23,278000,141780,0.51,0.51,0.51,0.51,-0.03,1
105/09/26,75000,39000,0.52,0.52,0.52,0.52,+0.01,3
105/09/29,15000,7500,0.50,0.50,0.50,0.50,-0.02,2
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,15000,7100,0.50,0.50,0.46,0.46,-0.02,2
105/10/12,0,0,---,---,---,---,---,0
105/10/13,30000,11700,0.39,0.39,0.39,0.39,-0.02,1
105/10/14,10000,2800,0.28,0.28,0.28,0.28,-0.11,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,40000,11200,0.28,0.28,0.28,0.28,+0.05,1
105/11/08,40000,11200,0.28,0.28,0.28,0.28,0.00,1
105/11/09,161000,39730,0.25,0.25,0.23,0.23,-0.05,3
105/11/10,0,0,---,---,---,---,---,0
105/11/11,295000,67850,0.23,0.23,0.23,0.23,-0.01,2
105/11/14,405000,81050,0.20,0.21,0.20,0.21,-0.02,3
105/11/15,160000,36800,0.23,0.23,0.23,0.23,+0.02,2
105/11/16,226000,47660,0.22,0.22,0.21,0.21,-0.02,3
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,40000,6100,0.15,0.16,0.15,0.16,+0.01,2
