105/08/24,1000,1970,1.97,1.97,1.97,1.97,0.02,1
105/08/25,6000,11360,1.89,1.91,1.89,1.91,-0.06,2
105/08/26,123000,225170,1.87,1.87,1.83,1.85,-0.06,4
105/08/29,3000,5720,1.87,1.94,1.87,1.94,0.09,3
105/08/30,50000,94500,1.89,1.89,1.89,1.89,-0.05,1
105/08/31,22000,41910,1.92,1.94,1.90,1.94,0.05,4
105/09/01,18000,35730,2.00,2.00,1.97,1.98,0.04,5
105/09/02,1000,1990,1.99,1.99,1.99,1.99,0.01,1
105/09/05,25000,46500,1.87,1.87,1.85,1.85,-0.14,4
105/09/06,11000,20000,1.82,1.82,1.80,1.80,-0.05,2
105/09/07,28000,47720,1.72,1.72,1.68,1.68,-0.12,6
105/09/08,22000,36980,1.68,1.69,1.68,1.69,0.01,6
105/09/09,37000,65190,1.75,1.77,1.75,1.77,0.08,7
105/09/10,46000,87740,1.94,1.94,1.89,1.92,0.15,6
105/09/12,123000,239800,1.96,1.96,1.93,1.95,0.03,10
105/09/13,64000,128610,1.92,2.04,1.92,1.99,0.04,9
105/09/14,106000,210240,1.99,1.99,1.98,1.99,,6
105/09/19,61000,110030,1.86,1.86,1.75,1.75,-0.24,7
105/09/20,0,0,--,--,--,--,,0
105/09/21,0,0,--,--,--,--,,0
105/09/22,81000,136390,1.64,1.69,1.64,1.69,X,5
105/09/23,45000,73790,1.64,1.64,1.63,1.63,-0.06,8
105/09/26,111000,186590,1.69,1.69,1.68,1.69,0.06,3
105/09/29,23000,36570,1.59,1.60,1.58,1.60,-0.09,5
105/09/30,16000,26780,1.68,1.68,1.66,1.68,0.08,4
105/10/03,10000,16700,1.67,1.67,1.67,1.67,-0.01,1
105/10/04,20000,32200,1.61,1.61,1.61,1.61,-0.06,2
105/10/05,30000,48100,1.61,1.61,1.60,1.60,-0.01,3
105/10/06,55000,88900,1.60,1.63,1.60,1.63,0.03,5
105/10/07,10000,15900,1.59,1.59,1.59,1.59,-0.04,1
105/10/11,41000,67320,1.62,1.65,1.62,1.64,0.05,4
105/10/12,11000,17460,1.66,1.66,1.58,1.58,-0.06,2
105/10/13,221000,352020,1.60,1.64,1.59,1.64,0.06,5
105/10/14,45000,73800,1.64,1.64,1.64,1.64,,2
105/10/17,251000,421850,1.68,1.73,1.66,1.66,0.02,13
105/10/18,0,0,--,--,--,--,,0
105/10/19,10000,15600,1.56,1.56,1.56,1.56,X,1
105/10/20,10000,15400,1.54,1.54,1.54,1.54,-0.02,1
105/10/21,4000,6070,1.51,1.54,1.51,1.54,,2
105/10/24,15000,22650,1.51,1.51,1.51,1.51,-0.03,2
105/10/25,0,0,--,--,--,--,,0
105/10/26,3000,4420,1.47,1.48,1.47,1.48,X,2
105/10/27,20000,30280,1.51,1.52,1.50,1.51,0.03,6
105/10/28,0,0,--,--,--,--,,0
105/10/31,45000,70450,1.57,1.59,1.52,1.52,X,5
105/11/01,1000,1520,1.52,1.52,1.52,1.52,,1
105/11/02,296000,468500,1.60,1.61,1.58,1.61,0.09,12
105/11/03,83000,135880,1.61,1.68,1.61,1.68,0.07,7
105/11/04,21000,35480,1.68,1.69,1.68,1.69,0.01,2
105/11/07,0,0,--,--,--,--,,0
105/11/08,0,0,--,--,--,--,,0
105/11/09,808000,1419790,1.50,1.81,1.50,1.81,X,25
105/11/10,806000,1267920,1.58,1.58,1.57,1.57,-0.24,11
105/11/11,1068000,1807270,1.69,1.76,1.69,1.76,0.19,14
105/11/14,20000,35550,1.78,1.78,1.77,1.77,0.01,2
105/11/15,0,0,--,--,--,--,,0
105/11/16,0,0,--,--,--,--,,0
105/11/17,18000,31220,1.73,1.77,1.73,1.77,X,2
105/11/18,0,0,--,--,--,--,,0
105/11/21,0,0,--,--,--,--,,0
105/11/22,11000,17160,1.56,1.56,1.56,1.56,X,2
