105/08/24,176000,447560,2.57,2.60,2.49,2.52,+0.20,37
105/08/25,103000,250960,2.42,2.50,2.42,2.44,-0.08,18
105/08/26,55000,132330,2.47,2.50,2.38,2.38,-0.06,7
105/08/29,74000,159630,2.28,2.28,2.12,2.17,-0.21,13
105/08/30,10000,21850,2.15,2.22,2.15,2.16,-0.01,4
105/08/31,25000,50200,2.00,2.04,2.00,2.04,-0.12,2
105/09/01,105000,219380,2.08,2.17,2.08,2.17,+0.13,8
105/09/02,189000,364330,1.97,2.03,1.84,1.84,-0.33,24
105/09/05,140000,250510,1.86,1.86,1.60,1.72,-0.12,21
105/09/06,767000,1481040,1.79,2.20,1.79,2.11,+0.39,46
105/09/07,313000,600980,1.96,1.96,1.89,1.95,-0.16,15
105/09/08,510000,978690,1.91,2.07,1.85,1.98,+0.03,39
105/09/09,212000,403890,1.90,1.98,1.85,1.86,-0.12,17
105/09/10,179000,255350,1.38,1.47,1.31,1.31,-0.55,24
105/09/12,185000,231750,1.21,1.31,1.21,1.27,-0.04,11
105/09/13,115000,134100,1.33,1.34,0.86,0.86,-0.41,17
105/09/14,559000,394540,0.86,0.87,0.59,0.59,-0.27,39
105/09/19,304000,192160,0.66,0.66,0.57,0.66,+0.07,20
105/09/20,950000,519470,0.61,0.63,0.42,0.43,-0.23,37
105/09/21,696000,311880,0.40,0.48,0.40,0.46,+0.03,33
105/09/22,422000,143520,0.44,0.44,0.27,0.27,-0.19,23
105/09/23,858000,209260,0.25,0.28,0.19,0.27,0.00,51
105/09/26,1190000,363840,0.34,0.34,0.26,0.31,+0.04,66
105/09/29,702000,202140,0.30,0.30,0.28,0.30,-0.01,26
105/09/30,777000,280410,0.34,0.38,0.34,0.35,+0.05,27
105/10/03,190000,71410,0.37,0.40,0.36,0.40,+0.05,16
105/10/04,442000,192190,0.40,0.44,0.40,0.44,+0.04,22
105/10/05,56000,21300,0.40,0.41,0.36,0.36,-0.08,8
105/10/06,57000,22200,0.39,0.41,0.38,0.40,+0.04,4
105/10/07,5000,2050,0.41,0.41,0.41,0.41,+0.01,1
105/10/11,200000,66000,0.33,0.33,0.33,0.33,-0.08,2
105/10/12,153000,52420,0.36,0.36,0.34,0.34,+0.01,5
105/10/13,0,0,---,---,---,---,---,0
105/10/14,398000,180830,0.44,0.47,0.40,0.41,+0.07,14
105/10/17,8000,2880,0.36,0.36,0.36,0.36,-0.05,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,20000,4950,0.24,0.25,0.24,0.25,-0.10,3
105/10/21,0,0,---,---,---,---,---,0
105/10/24,41000,13510,0.31,0.33,0.31,0.33,+0.05,2
105/10/25,107000,35080,0.35,0.37,0.31,0.31,-0.02,6
105/10/26,0,0,---,---,---,---,---,0
105/10/27,40000,14800,0.37,0.37,0.37,0.37,+0.05,2
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,2000,600,0.30,0.30,0.30,0.30,-0.03,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,5000,1000,0.20,0.20,0.20,0.20,-0.03,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,10000,1400,0.14,0.14,0.14,0.14,-0.06,1
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,10000,1100,0.11,0.11,0.11,0.11,-0.01,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,56000,6160,0.11,0.11,0.11,0.11,0.00,3
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,200000,20000,0.10,0.10,0.10,0.10,-0.01,1
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,20000,1800,0.09,0.09,0.09,0.09,0.00,2
105/12/20,0,0,---,---,---,---,---,0
105/12/21,10000,900,0.09,0.09,0.09,0.09,0.00,1
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
