105/08/24,10000,1450,0.15,0.15,0.14,0.14,-0.01,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,10000,1300,0.13,0.13,0.13,0.13,-0.01,1
105/08/29,10000,1100,0.11,0.11,0.11,0.11,-0.02,1
105/08/30,5000,500,0.10,0.10,0.10,0.10,-0.01,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
