105/08/24,8000,8240,1.03,1.03,1.03,1.03,-0.04,1
105/08/25,8000,7840,0.98,0.98,0.98,0.98,-0.05,1
105/08/26,34000,31250,0.91,0.92,0.91,0.92,-0.06,5
105/08/29,263000,241710,0.86,0.93,0.86,0.93,+0.01,12
105/08/30,95000,85750,0.92,0.93,0.90,0.90,-0.03,3
105/08/31,689000,584590,0.85,0.85,0.84,0.84,-0.06,6
105/09/01,206000,175970,0.82,0.87,0.82,0.84,0.00,9
105/09/02,356000,275780,0.81,0.84,0.66,0.66,-0.18,17
105/09/05,133000,92690,0.65,0.73,0.65,0.73,+0.07,4
105/09/06,266000,209800,0.72,0.82,0.72,0.81,+0.08,6
105/09/07,44000,36080,0.85,0.85,0.79,0.79,-0.02,3
105/09/08,194000,153920,0.80,0.80,0.75,0.75,-0.04,5
105/09/09,462000,350430,0.74,0.77,0.74,0.76,+0.01,9
105/09/10,318000,215740,0.67,0.69,0.66,0.68,-0.08,10
105/09/12,291000,194080,0.67,0.67,0.65,0.65,-0.03,5
105/09/13,0,0,---,---,---,---,---,0
105/09/14,35000,20700,0.60,0.60,0.58,0.58,-0.05,2
105/09/19,170000,103000,0.55,0.62,0.55,0.62,+0.04,5
105/09/20,60000,35000,0.61,0.61,0.57,0.57,-0.05,2
105/09/21,20000,11000,0.55,0.55,0.55,0.55,-0.02,1
105/09/22,30000,17100,0.57,0.57,0.57,0.57,+0.02,2
105/09/23,1031000,694970,0.62,0.75,0.62,0.69,+0.12,11
105/09/26,409000,271450,0.68,0.68,0.65,0.65,-0.04,10
105/09/29,13000,8060,0.62,0.62,0.62,0.62,-0.03,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,98000,54610,0.57,0.57,0.54,0.54,-0.03,3
105/10/04,79000,39500,0.50,0.50,0.50,0.50,-0.04,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,100000,56400,0.56,0.57,0.56,0.57,+0.07,2
105/10/07,200000,100000,0.50,0.50,0.50,0.50,-0.07,2
105/10/11,311000,137460,0.48,0.48,0.35,0.35,-0.15,7
105/10/12,139000,50040,0.36,0.36,0.36,0.36,+0.01,1
105/10/13,139000,47260,0.34,0.34,0.34,0.34,-0.02,1
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,30000,9300,0.31,0.31,0.31,0.31,+0.01,2
105/10/19,40000,14000,0.35,0.35,0.35,0.35,+0.04,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,667000,233970,0.31,0.40,0.31,0.37,+0.09,6
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,47000,9870,0.21,0.21,0.21,0.21,-0.04,1
105/11/03,201000,36180,0.18,0.18,0.18,0.18,-0.03,1
105/11/04,499000,79840,0.16,0.16,0.16,0.16,-0.02,1
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,100000,12500,0.12,0.13,0.12,0.13,+0.03,2
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,27000,2160,0.08,0.08,0.08,0.08,-0.01,1
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
