105/08/24,1000,2030,2.03,2.03,2.03,2.03,-0.09,1
105/08/25,2000,3650,1.87,1.87,1.78,1.78,-0.25,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,2000,4570,2.21,2.36,2.21,2.36,+0.52,2
105/09/02,1000,2260,2.26,2.26,2.26,2.26,-0.10,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,3000,8310,2.77,2.77,2.77,2.77,+0.19,1
105/09/09,5000,13560,2.60,2.88,2.60,2.88,+0.11,2
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
