105/08/24,10000,5800,0.58,0.58,0.58,0.58,-0.01,1
105/08/25,229000,134310,0.56,0.59,0.56,0.58,0.00,4
105/08/26,189000,111510,0.59,0.59,0.59,0.59,+0.01,2
105/08/29,0,0,---,---,---,---,---,0
105/08/30,240000,148800,0.62,0.62,0.62,0.62,+0.03,3
105/08/31,200000,124000,0.62,0.62,0.62,0.62,0.00,1
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,120000,60000,0.50,0.50,0.50,0.50,-0.05,1
105/09/07,135000,72750,0.54,0.54,0.53,0.53,+0.03,2
105/09/08,100000,52000,0.52,0.52,0.52,0.52,-0.01,1
105/09/09,110000,58100,0.51,0.53,0.51,0.53,+0.01,2
105/09/10,10000,4800,0.48,0.48,0.48,0.48,-0.05,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,200000,90000,0.45,0.45,0.45,0.45,0.00,2
105/09/20,0,0,---,---,---,---,---,0
105/09/21,205000,86100,0.42,0.42,0.42,0.42,-0.01,3
105/09/22,360000,151300,0.42,0.43,0.42,0.43,+0.01,4
105/09/23,360000,151200,0.42,0.42,0.42,0.42,-0.01,2
105/09/26,300000,123000,0.41,0.41,0.41,0.41,-0.01,2
105/09/29,300000,121000,0.41,0.41,0.40,0.40,-0.01,3
105/09/30,860000,379700,0.47,0.47,0.43,0.44,+0.04,9
105/10/03,851000,372430,0.44,0.45,0.42,0.43,-0.01,9
105/10/04,300000,132500,0.44,0.45,0.43,0.43,0.00,3
105/10/05,0,0,---,---,---,---,---,0
105/10/06,100000,45000,0.45,0.45,0.45,0.45,+0.01,1
105/10/07,7000,3080,0.44,0.44,0.44,0.44,-0.01,2
105/10/11,200000,91000,0.46,0.46,0.45,0.45,+0.01,2
105/10/12,200000,89000,0.44,0.45,0.44,0.45,0.00,2
105/10/13,200000,90000,0.45,0.45,0.45,0.45,0.00,3
105/10/14,100000,44000,0.44,0.44,0.44,0.44,-0.01,2
105/10/17,0,0,---,---,---,---,---,0
105/10/18,160000,68200,0.43,0.43,0.42,0.42,-0.01,4
105/10/19,385000,160700,0.42,0.42,0.40,0.40,-0.02,7
105/10/20,140000,58800,0.42,0.42,0.42,0.42,+0.02,3
105/10/21,565000,237300,0.42,0.42,0.42,0.42,0.00,4
105/10/24,50000,21000,0.42,0.42,0.42,0.42,0.00,1
105/10/25,100000,42500,0.43,0.43,0.42,0.42,0.00,2
105/10/26,150000,64500,0.43,0.43,0.43,0.43,+0.01,3
105/10/27,210000,90300,0.43,0.43,0.43,0.43,0.00,3
105/10/28,0,0,---,---,---,---,---,0
105/10/31,110000,44000,0.40,0.40,0.40,0.40,-0.02,1
105/11/01,290000,117200,0.41,0.41,0.40,0.40,0.00,5
105/11/02,0,0,---,---,---,---,---,0
105/11/03,469000,148100,0.32,0.32,0.30,0.30,-0.03,3
105/11/04,0,0,---,---,---,---,---,0
105/11/07,100000,30000,0.30,0.30,0.30,0.30,0.00,1
105/11/08,10000,2900,0.29,0.29,0.29,0.29,-0.01,1
105/11/09,0,0,---,---,---,---,---,0
105/11/10,100000,29000,0.29,0.29,0.29,0.29,+0.06,1
105/11/11,80000,16000,0.20,0.20,0.20,0.20,-0.09,1
105/11/14,478000,68010,0.17,0.17,0.13,0.13,-0.07,8
105/11/15,80000,10400,0.13,0.13,0.13,0.13,0.00,1
105/11/16,40000,5400,0.14,0.14,0.13,0.13,0.00,2
105/11/17,199000,24880,0.12,0.13,0.12,0.13,0.00,3
105/11/18,160000,20800,0.13,0.13,0.13,0.13,0.00,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,420000,49200,0.12,0.12,0.11,0.11,-0.01,5
105/11/23,520000,46800,0.09,0.09,0.09,0.09,-0.02,5
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,200000,24000,0.12,0.12,0.12,0.12,+0.01,3
105/11/30,200000,20000,0.10,0.10,0.10,0.10,-0.02,1
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,1000,140,0.14,0.14,0.14,0.14,-0.02,1
105/12/09,10000,1500,0.15,0.15,0.15,0.15,+0.01,1
105/12/12,10000,1400,0.14,0.14,0.14,0.14,-0.01,1
