105/08/24,40000,30000,0.75,0.75,0.75,0.75,-0.03,1
105/08/25,210000,163700,0.78,0.78,0.77,0.77,+0.02,2
105/08/26,210000,163800,0.78,0.78,0.78,0.78,+0.01,2
105/08/29,20000,14000,0.70,0.70,0.70,0.70,-0.08,1
105/08/30,20000,14800,0.74,0.74,0.74,0.74,+0.04,2
105/08/31,400000,300000,0.74,0.76,0.74,0.76,+0.02,2
105/09/01,737000,553540,0.75,0.76,0.75,0.75,-0.01,7
105/09/02,398000,274610,0.72,0.72,0.67,0.67,-0.08,7
105/09/05,5000,3100,0.62,0.62,0.62,0.62,-0.05,1
105/09/06,1000,700,0.70,0.70,0.70,0.70,+0.08,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,610000,431100,0.69,0.72,0.69,0.72,+0.05,4
105/09/09,611000,414220,0.67,0.68,0.67,0.67,-0.05,5
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,159000,100170,0.63,0.63,0.63,0.63,+0.02,1
105/09/14,163000,94500,0.58,0.58,0.57,0.57,-0.06,2
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,450000,253000,0.54,0.58,0.54,0.58,+0.04,4
105/09/22,670000,398400,0.59,0.67,0.58,0.67,+0.09,8
105/09/23,220000,142600,0.65,0.65,0.63,0.63,-0.04,3
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
