105/08/24,11000,23760,2.16,2.16,2.16,2.16,0.02,2
105/08/25,45000,100450,2.21,2.25,2.21,2.25,0.09,2
105/08/26,7000,15840,2.26,2.27,2.26,2.27,0.02,2
105/08/29,21000,45540,2.20,2.23,2.15,2.23,-0.04,7
105/08/30,19000,42760,2.26,2.26,2.21,2.21,-0.02,7
105/08/31,54000,118740,2.19,2.21,2.16,2.21,,7
105/09/01,80000,169680,2.12,2.13,2.08,2.13,-0.08,14
105/09/02,239000,506870,2.14,2.15,2.09,2.12,-0.01,15
105/09/05,149000,328670,2.20,2.23,2.20,2.23,0.11,4
105/09/06,80000,185600,2.32,2.32,2.32,2.32,0.09,3
105/09/07,1000,2440,2.44,2.44,2.44,2.44,0.12,1
105/09/08,9000,21710,2.41,2.42,2.41,2.42,-0.02,4
105/09/09,47000,108000,2.32,2.32,2.29,2.29,-0.13,9
105/09/10,76000,161680,2.15,2.15,2.12,2.13,-0.16,10
105/09/12,85000,177300,2.12,2.12,2.08,2.08,-0.05,12
105/09/13,173000,358280,2.10,2.10,2.01,2.05,-0.03,11
105/09/14,460000,944490,2.05,2.09,2.03,2.03,-0.02,13
105/09/19,417000,889440,2.11,2.27,2.11,2.27,0.24,13
105/09/20,42000,95560,2.27,2.28,2.27,2.28,0.01,2
105/09/21,144000,330940,2.26,2.31,2.26,2.31,0.03,6
105/09/22,111000,261960,2.36,2.36,2.36,2.36,0.05,2
105/09/23,0,0,--,--,--,--,,0
105/09/26,12000,27850,2.33,2.33,2.31,2.31,X,7
105/09/29,13000,31120,2.38,2.41,2.38,2.39,0.08,4
105/09/30,40000,91610,2.32,2.32,2.28,2.28,-0.11,9
105/10/03,34000,79270,2.32,2.35,2.32,2.35,0.07,4
105/10/04,0,0,--,--,--,--,,0
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,0,0,--,--,--,--,,0
105/10/11,0,0,--,--,--,--,,0
105/10/12,1000,2320,2.32,2.32,2.32,2.32,X,1
105/10/13,0,0,--,--,--,--,,0
105/10/14,35000,79700,2.27,2.28,2.27,2.28,X,4
105/10/17,85000,187750,2.19,2.26,2.17,2.25,-0.03,10
105/10/18,160000,365100,2.28,2.30,2.26,2.30,0.05,7
105/10/19,85000,199750,2.35,2.35,2.35,2.35,0.05,1
105/10/20,35000,84000,2.40,2.40,2.40,2.40,0.05,1
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,1000,2490,2.49,2.49,2.49,2.49,X,1
105/10/26,0,0,--,--,--,--,,0
105/10/27,0,0,--,--,--,--,,0
105/10/28,0,0,--,--,--,--,,0
105/10/31,485000,1122550,2.35,2.39,2.29,2.39,X,10
105/11/01,619000,1462590,2.36,2.39,2.34,2.39,,12
105/11/02,752000,1719300,2.31,2.32,2.26,2.27,-0.12,27
105/11/03,1344000,2979950,2.25,2.27,2.19,2.19,-0.08,27
105/11/04,1333000,2895790,2.17,2.20,2.16,2.17,-0.02,24
105/11/07,526000,1191050,2.23,2.29,2.23,2.29,0.12,13
105/11/08,564000,1303750,2.31,2.32,2.28,2.32,0.03,14
105/11/09,715000,1502690,2.39,2.39,2.04,2.04,-0.28,41
105/11/10,690000,1559540,2.26,2.28,2.25,2.28,0.24,12
105/11/11,506000,1045550,2.13,2.13,2.05,2.05,-0.23,21
105/11/14,780000,1571000,2.06,2.06,1.97,2.02,-0.03,21
105/11/15,876000,1771610,2.01,2.04,2.00,2.02,,13
105/11/16,510000,1050500,2.07,2.08,2.05,2.05,0.03,7
105/11/17,811000,1645110,2.04,2.05,2.00,2.05,,18
105/11/18,294000,610990,2.04,2.09,2.04,2.08,0.03,11
105/11/21,704000,1477930,2.08,2.11,2.08,2.10,0.02,9
105/11/22,283000,622990,2.14,2.24,2.14,2.24,0.14,10
105/11/23,59000,133350,2.26,2.27,2.25,2.25,0.01,3
105/11/24,9000,19930,2.21,2.22,2.21,2.22,-0.03,2
105/11/25,0,0,--,--,--,--,,0
105/11/28,0,0,--,--,--,--,,0
105/11/29,0,0,--,--,--,--,,0
105/11/30,10000,22800,2.28,2.28,2.28,2.28,X,1
105/12/01,4000,9320,2.33,2.33,2.33,2.33,0.05,2
105/12/02,26000,58040,2.24,2.24,2.23,2.24,-0.09,4
105/12/05,20000,44100,2.19,2.22,2.19,2.22,-0.02,2
105/12/06,15000,35000,2.32,2.34,2.32,2.34,0.12,2
105/12/07,90000,209900,2.34,2.34,2.33,2.33,-0.01,3
105/12/08,52000,124320,2.39,2.41,2.39,2.41,0.08,2
105/12/09,30000,73500,2.45,2.45,2.45,2.45,0.04,2
105/12/12,4000,9680,2.42,2.42,2.42,2.42,-0.03,1
105/12/13,25000,60500,2.42,2.42,2.42,2.42,,1
105/12/14,5000,12180,2.42,2.44,2.42,2.44,0.02,2
105/12/15,20000,48250,2.40,2.43,2.39,2.43,-0.01,3
105/12/16,0,0,--,--,--,--,,0
105/12/19,5000,11650,2.33,2.33,2.33,2.33,X,1
