105/08/24,68000,84580,1.28,1.29,1.21,1.21,-0.03,6
105/08/25,10000,12100,1.21,1.21,1.21,1.21,0.00,1
105/08/26,30000,35500,1.19,1.19,1.18,1.18,-0.03,3
105/08/29,0,0,---,---,---,---,---,0
105/08/30,10000,11800,1.18,1.18,1.18,1.18,0.00,1
105/08/31,129000,163500,1.34,1.34,1.22,1.22,+0.04,12
105/09/01,67000,82110,1.20,1.25,1.20,1.22,0.00,8
105/09/02,82000,97780,1.22,1.22,1.14,1.14,-0.08,5
105/09/05,117000,140290,1.20,1.21,1.18,1.20,+0.06,12
105/09/06,166000,198090,1.21,1.21,1.17,1.18,-0.02,9
105/09/07,14000,16640,1.20,1.20,1.16,1.16,-0.02,2
105/09/08,8000,9200,1.15,1.15,1.15,1.15,-0.01,1
105/09/09,10000,11300,1.13,1.13,1.13,1.13,-0.02,1
105/09/10,3000,3330,1.11,1.11,1.11,1.11,-0.02,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,3000,2940,0.98,0.98,0.98,0.98,-0.13,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,117000,123520,1.03,1.08,1.03,1.08,+0.06,6
105/09/21,227000,235140,1.02,1.06,1.02,1.06,-0.02,9
105/09/22,120000,128200,1.07,1.07,1.06,1.06,0.00,3
105/09/23,100000,103000,1.03,1.03,1.03,1.03,-0.03,1
105/09/26,10000,10100,1.01,1.01,1.01,1.01,-0.02,1
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,136000,101820,0.75,0.77,0.73,0.76,+0.15,14
105/10/21,30000,22000,0.74,0.74,0.72,0.72,-0.04,2
105/10/24,6000,4320,0.72,0.72,0.72,0.72,0.00,2
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,5000,3650,0.73,0.73,0.73,0.73,-0.01,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,118000,35400,0.30,0.30,0.30,0.30,-0.09,2
105/11/15,100000,28000,0.28,0.28,0.28,0.28,-0.02,1
105/11/16,114000,33480,0.29,0.32,0.29,0.32,+0.04,2
105/11/17,22000,6600,0.30,0.30,0.30,0.30,-0.02,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,211000,71850,0.34,0.35,0.34,0.35,+0.02,3
105/11/22,321000,103820,0.32,0.33,0.32,0.33,-0.02,4
105/11/23,0,0,---,---,---,---,---,0
105/11/24,180000,47800,0.27,0.27,0.26,0.26,-0.04,2
