105/08/24,15000,39200,2.60,2.62,2.60,2.62,-0.10,2
105/08/25,15000,37500,2.48,2.51,2.48,2.51,-0.11,2
105/08/26,17000,48270,2.79,2.91,2.79,2.91,+0.40,2
105/08/29,87000,274870,3.07,3.25,3.07,3.15,+0.24,10
105/08/30,77000,225190,2.99,2.99,2.87,2.87,-0.28,5
105/08/31,8000,22960,2.87,2.87,2.87,2.87,0.00,1
105/09/01,0,0,---,---,---,---,---,0
105/09/02,2000,4840,2.42,2.42,2.42,2.42,-0.11,1
105/09/05,12000,30800,2.54,2.60,2.54,2.58,+0.16,3
105/09/06,27000,84670,3.21,3.21,3.13,3.13,+0.55,3
105/09/07,20000,56600,2.83,2.83,2.83,2.83,-0.30,1
105/09/08,65000,200450,3.04,3.14,3.04,3.12,+0.29,6
105/09/09,60000,172500,2.82,2.93,2.82,2.93,-0.19,5
105/09/10,5000,13000,2.60,2.60,2.60,2.60,-0.33,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,2000,4720,2.36,2.36,2.36,2.36,-0.15,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,2000,5400,2.70,2.70,2.70,2.70,-0.16,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,10000,25300,2.53,2.53,2.53,2.53,-0.55,1
105/10/12,54000,104350,1.92,2.21,1.78,1.96,-0.57,7
105/10/13,14000,28920,2.06,2.08,2.06,2.08,+0.12,2
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
