105/08/24,14000,67200,4.80,4.80,4.80,4.80,-0.17,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,58000,261920,4.37,4.54,4.37,4.53,-0.13,7
105/09/05,100000,473970,4.46,4.89,4.46,4.89,+0.36,5
105/09/06,92000,511400,5.65,5.65,5.55,5.55,+0.66,2
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,30000,157500,5.25,5.25,5.25,5.25,-0.30,1
105/09/10,20000,93000,4.65,4.65,4.65,4.65,-0.60,1
105/09/12,10000,46800,4.68,4.68,4.68,4.68,+0.03,1
105/09/13,67000,318920,4.76,4.76,4.76,4.76,+0.08,3
105/09/14,73000,325030,4.52,4.52,4.20,4.20,-0.56,9
105/09/19,5000,23400,4.68,4.68,4.68,4.68,+0.48,1
105/09/20,9000,45950,5.15,5.15,5.05,5.05,+0.37,2
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,6000,19110,3.12,3.51,3.12,3.51,-0.44,2
105/10/13,10000,35200,3.42,3.62,3.42,3.62,+0.11,2
105/10/14,6000,20100,3.35,3.35,3.35,3.35,-0.27,1
105/10/17,11000,29660,2.64,2.89,2.64,2.89,-0.46,4
105/10/18,15000,43860,2.88,3.02,2.85,3.02,+0.13,3
105/10/19,8000,28400,3.55,3.55,3.55,3.55,+0.53,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,125000,560340,4.35,4.60,4.35,4.60,+0.71,5
105/10/27,126000,604840,4.77,4.89,4.77,4.89,+0.29,7
105/10/28,14000,61600,4.40,4.40,4.40,4.40,-0.49,1
105/10/31,14000,58800,4.20,4.20,4.20,4.20,-0.20,1
105/11/01,0,0,---,---,---,---,---,0
105/11/02,1000,3550,3.55,3.55,3.55,3.55,-0.57,1
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
