105/08/29,0,0,---,---,---,---,---,0
105/08/30,321000,282350,0.89,0.95,0.87,0.95,+0.06,9
105/08/31,855000,796300,0.94,0.96,0.91,0.96,+0.01,11
105/09/01,728000,707390,0.97,0.98,0.91,0.95,-0.01,10
105/09/02,129000,117480,0.92,0.92,0.87,0.88,-0.07,7
105/09/05,470000,248280,0.51,0.63,0.51,0.59,-0.29,17
105/09/06,902000,570580,0.59,0.70,0.59,0.70,+0.11,18
105/09/07,350000,248600,0.73,0.73,0.69,0.71,+0.01,5
105/09/08,60000,42000,0.68,0.72,0.68,0.72,+0.01,2
105/09/09,362000,245080,0.67,0.69,0.64,0.64,-0.08,7
105/09/23,668000,448100,0.70,0.72,0.59,0.59,-0.05,18
105/09/26,334000,216000,0.63,0.68,0.62,0.68,+0.09,8
105/09/29,1662000,1403540,0.75,1.05,0.75,1.05,+0.37,37
105/09/30,1786000,1908530,1.15,1.17,0.98,1.07,+0.02,63
105/10/03,1507000,1652330,1.11,1.17,1.02,1.02,-0.05,42
105/10/04,972000,1025470,1.09,1.09,1.03,1.04,+0.02,27
105/10/05,1066000,1070800,0.99,1.03,0.99,1.01,-0.03,19
105/10/06,536000,548410,1.03,1.04,1.00,1.00,-0.01,13
105/10/07,46000,42940,1.00,1.00,0.89,0.91,-0.09,6
105/10/11,563000,543870,0.96,1.03,0.90,0.98,+0.07,19
105/10/12,447000,450050,0.99,1.04,0.94,1.04,+0.06,22
105/10/13,448000,473370,1.05,1.11,1.01,1.02,-0.02,19
105/10/14,866000,855480,1.03,1.03,0.94,0.96,-0.06,16
105/10/17,152000,140540,0.90,0.95,0.90,0.94,-0.02,14
105/10/18,399000,365080,0.91,0.96,0.90,0.96,+0.02,10
105/10/19,481000,482480,0.95,1.02,0.95,0.99,+0.03,13
105/10/20,499000,494880,0.99,1.02,0.96,0.96,-0.03,17
105/10/21,443000,417870,0.92,0.99,0.92,0.99,+0.03,9
105/10/24,392000,361240,0.92,0.97,0.91,0.97,-0.02,11
105/10/25,1007000,971020,0.95,0.98,0.94,0.98,+0.01,13
105/10/26,1041000,1149840,1.03,1.21,1.03,1.11,+0.13,29
105/10/27,809000,894940,1.07,1.19,1.07,1.19,+0.08,21
105/10/28,770000,806260,1.13,1.13,0.98,0.98,-0.21,37
105/10/31,670000,472440,0.76,0.79,0.66,0.69,-0.29,27
105/11/01,128000,87580,0.66,0.70,0.66,0.67,-0.02,7
105/11/02,485000,253480,0.58,0.58,0.44,0.44,-0.23,11
105/11/03,730000,260690,0.40,0.45,0.31,0.45,+0.01,11
105/11/04,30000,11300,0.37,0.39,0.37,0.39,-0.06,2
105/11/07,85000,41550,0.40,0.53,0.40,0.53,+0.14,6
105/11/08,17000,8330,0.49,0.49,0.49,0.49,-0.04,3
105/11/09,62000,25940,0.51,0.51,0.40,0.40,-0.09,4
105/11/10,8000,3480,0.47,0.47,0.43,0.43,+0.03,2
105/11/11,2000,860,0.43,0.43,0.43,0.43,0.00,1
105/11/14,65000,22800,0.35,0.38,0.30,0.30,-0.13,3
105/11/15,300000,89500,0.29,0.32,0.29,0.32,+0.02,3
105/11/16,0,0,---,---,---,---,---,0
105/11/17,9000,3150,0.35,0.35,0.35,0.35,+0.01,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,482000,242450,0.46,0.52,0.45,0.50,+0.16,8
105/11/23,579000,270070,0.45,0.48,0.45,0.46,-0.04,19
105/11/24,240000,107700,0.45,0.45,0.44,0.44,-0.02,4
105/11/25,110000,48300,0.44,0.44,0.43,0.43,-0.01,2
105/11/28,600000,279000,0.46,0.48,0.46,0.46,+0.03,4
105/11/29,1458000,705670,0.44,0.55,0.44,0.54,+0.08,11
