105/08/24,82000,60720,0.76,0.76,0.73,0.75,+0.01,3
105/08/25,364000,292610,0.77,0.82,0.77,0.78,+0.03,7
105/08/26,601000,454730,0.75,0.77,0.75,0.75,-0.03,10
105/08/29,379000,274980,0.73,0.77,0.72,0.74,-0.01,8
105/08/30,116000,83650,0.72,0.73,0.72,0.72,-0.02,5
105/08/31,138000,104310,0.72,0.77,0.72,0.77,+0.05,6
105/09/01,10000,7200,0.72,0.72,0.72,0.72,-0.05,1
105/09/02,0,0,---,---,---,---,---,0
105/09/05,100000,63000,0.63,0.63,0.63,0.63,-0.02,2
105/09/06,25000,15100,0.62,0.62,0.59,0.59,-0.04,3
105/09/07,10000,5700,0.57,0.57,0.57,0.57,-0.02,1
105/09/08,0,0,---,---,---,---,---,0
105/09/09,23000,13220,0.58,0.58,0.56,0.56,0.00,2
105/09/10,10000,5300,0.53,0.53,0.53,0.53,-0.03,1
105/09/12,289000,145790,0.51,0.51,0.49,0.49,-0.04,4
105/09/13,222000,108470,0.49,0.49,0.47,0.47,-0.02,3
105/09/14,37000,15910,0.46,0.46,0.40,0.40,-0.07,3
105/09/19,0,0,---,---,---,---,---,0
105/09/20,110000,40700,0.37,0.37,0.37,0.37,-0.02,3
105/09/21,210000,72500,0.35,0.35,0.34,0.34,-0.03,5
105/09/22,260000,88800,0.35,0.36,0.32,0.36,+0.02,7
105/09/23,20000,7400,0.37,0.37,0.37,0.37,+0.01,1
105/09/26,200000,60000,0.30,0.30,0.30,0.30,-0.07,3
105/09/29,130000,31300,0.24,0.25,0.24,0.25,-0.05,5
105/09/30,30000,8200,0.27,0.28,0.27,0.28,+0.03,3
105/10/03,20000,5300,0.27,0.27,0.26,0.26,-0.02,2
105/10/04,0,0,---,---,---,---,---,0
105/10/05,50000,12400,0.26,0.26,0.24,0.24,-0.01,4
105/10/06,0,0,---,---,---,---,---,0
105/10/07,50000,11000,0.22,0.22,0.22,0.22,-0.02,1
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,499000,84830,0.17,0.17,0.17,0.17,-0.01,3
105/10/14,131000,18340,0.14,0.14,0.14,0.14,-0.03,2
105/10/17,1000,220,0.22,0.22,0.22,0.22,+0.08,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
