105/08/24,11000,7980,0.72,0.73,0.72,0.73,-0.04,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,226000,171280,0.73,0.76,0.73,0.76,+0.04,4
105/08/30,210000,155900,0.77,0.77,0.74,0.74,-0.02,10
105/08/31,200000,146000,0.73,0.73,0.73,0.73,-0.01,1
105/09/01,200000,148000,0.74,0.74,0.74,0.74,+0.01,1
105/09/02,16000,10240,0.64,0.64,0.64,0.64,-0.10,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,220000,154100,0.70,0.71,0.70,0.71,+0.07,5
105/09/08,206000,144430,0.71,0.71,0.69,0.70,-0.01,8
105/09/09,0,0,---,---,---,---,---,0
105/09/10,14000,8680,0.62,0.62,0.62,0.62,-0.07,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,509000,299430,0.57,0.60,0.57,0.60,+0.05,7
105/09/22,515000,324890,0.66,0.66,0.62,0.62,+0.02,9
105/09/23,135000,79650,0.59,0.59,0.59,0.59,-0.03,3
105/09/26,71000,38810,0.56,0.56,0.54,0.54,-0.05,3
105/09/29,72000,38520,0.54,0.54,0.53,0.53,-0.01,2
105/09/30,72000,38400,0.52,0.54,0.52,0.54,+0.01,3
105/10/03,42000,21840,0.52,0.52,0.52,0.52,-0.02,2
105/10/04,10000,5360,0.52,0.56,0.52,0.56,+0.04,2
105/10/05,4000,2280,0.57,0.57,0.57,0.57,+0.01,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,12000,5280,0.44,0.44,0.44,0.44,+0.04,1
105/10/20,12000,5400,0.45,0.45,0.45,0.45,+0.01,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
