105/08/24,20000,8200,0.41,0.41,0.41,0.41,0.00,1
105/08/25,30000,12700,0.42,0.43,0.42,0.43,+0.02,2
105/08/26,10000,4000,0.40,0.40,0.40,0.40,-0.03,1
105/08/29,0,0,---,---,---,---,---,0
105/08/30,20000,7400,0.37,0.37,0.37,0.37,-0.04,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,120000,43400,0.36,0.37,0.36,0.37,+0.04,2
105/09/14,220000,81000,0.35,0.37,0.35,0.37,0.00,3
105/09/19,100000,33000,0.33,0.33,0.33,0.33,-0.04,1
105/09/20,3000,990,0.33,0.33,0.33,0.33,0.00,1
105/09/21,35000,11150,0.31,0.32,0.31,0.32,-0.01,2
105/09/22,50000,15000,0.30,0.30,0.30,0.30,-0.02,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,3000,810,0.27,0.27,0.27,0.27,-0.01,1
105/09/30,50000,12500,0.25,0.25,0.25,0.25,-0.02,1
105/10/03,150000,37000,0.24,0.25,0.24,0.25,0.00,2
105/10/04,0,0,---,---,---,---,---,0
105/10/05,100000,25000,0.25,0.25,0.25,0.25,0.00,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,4000,1390,0.34,0.35,0.34,0.35,+0.05,3
105/10/14,0,0,---,---,---,---,---,0
105/10/17,72000,28720,0.40,0.42,0.39,0.39,+0.04,4
105/10/18,22000,8140,0.37,0.37,0.37,0.37,-0.02,3
105/10/19,0,0,---,---,---,---,---,0
105/10/20,50000,17500,0.35,0.35,0.35,0.35,-0.01,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,5000,1380,0.28,0.28,0.27,0.27,-0.05,3
105/10/26,2000,520,0.26,0.26,0.26,0.26,-0.01,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,3000,880,0.30,0.30,0.29,0.29,0.00,2
105/11/01,0,0,---,---,---,---,---,0
105/11/02,4000,1240,0.30,0.33,0.30,0.33,+0.04,3
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,2000,570,0.29,0.29,0.28,0.28,-0.05,2
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,1000,250,0.25,0.25,0.25,0.25,-0.03,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
