105/08/24,918000,535140,0.55,0.64,0.55,0.64,+0.08,9
105/08/25,1046000,633060,0.59,0.63,0.59,0.63,-0.01,8
105/08/26,502000,277380,0.56,0.61,0.53,0.61,-0.02,8
105/08/29,362000,212540,0.59,0.60,0.57,0.57,-0.04,11
105/08/30,216000,122530,0.57,0.57,0.56,0.56,-0.01,3
105/08/31,216000,120890,0.55,0.56,0.55,0.56,0.00,5
105/09/01,315000,152930,0.49,0.49,0.47,0.48,-0.08,6
105/09/02,165000,74150,0.48,0.48,0.43,0.43,-0.05,4
105/09/05,0,0,---,---,---,---,---,0
105/09/06,413000,198020,0.46,0.49,0.46,0.47,+0.01,4
105/09/07,1204000,570360,0.47,0.52,0.45,0.52,+0.05,9
105/09/08,607000,305390,0.50,0.51,0.49,0.50,-0.02,5
105/09/09,241000,133950,0.54,0.56,0.52,0.53,+0.03,8
105/09/10,221000,101900,0.46,0.48,0.45,0.48,-0.05,5
105/09/12,36000,15880,0.45,0.45,0.43,0.43,-0.05,3
105/09/13,20000,8600,0.45,0.45,0.41,0.41,-0.02,2
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,269000,114170,0.40,0.43,0.40,0.43,+0.03,4
105/09/23,209000,83500,0.40,0.40,0.39,0.39,-0.04,2
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,160000,54600,0.33,0.36,0.33,0.36,+0.02,5
105/10/05,0,0,---,---,---,---,---,0
105/10/06,80000,28800,0.36,0.36,0.36,0.36,0.00,2
105/10/07,200000,74500,0.37,0.38,0.36,0.38,+0.02,5
105/10/11,200000,47000,0.23,0.24,0.23,0.24,-0.14,3
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,100000,20000,0.20,0.20,0.20,0.20,-0.03,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,199000,47760,0.24,0.24,0.24,0.24,+0.01,1
105/10/19,199000,45770,0.23,0.23,0.23,0.23,-0.01,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,499000,64870,0.13,0.13,0.13,0.13,-0.02,2
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
