105/11/02,52000,38700,0.75,0.75,0.74,0.74,-0.18,2
105/11/03,52000,36240,0.72,0.72,0.68,0.68,-0.06,2
105/11/04,4000,3040,0.76,0.76,0.76,0.76,+0.08,1
105/11/07,4000,2840,0.71,0.71,0.71,0.71,-0.05,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,210000,209120,1.02,1.02,0.97,1.00,+0.06,8
105/11/14,259000,250420,1.03,1.03,0.92,0.92,-0.08,11
105/11/15,4000,3560,0.89,0.89,0.89,0.89,-0.03,1
105/11/16,0,0,---,---,---,---,---,0
105/11/17,20000,16100,0.81,0.81,0.80,0.80,-0.08,2
105/11/18,10000,8200,0.82,0.82,0.82,0.82,+0.02,1
105/11/21,100000,82500,0.82,0.83,0.82,0.83,+0.01,2
105/11/22,151000,129880,0.85,0.88,0.85,0.88,+0.05,2
105/11/23,51000,42330,0.83,0.83,0.83,0.83,-0.05,1
105/11/24,20000,16100,0.80,0.81,0.80,0.81,-0.02,2
105/11/25,0,0,---,---,---,---,---,0
105/11/28,10000,8000,0.80,0.80,0.80,0.80,0.00,1
105/11/29,20000,15800,0.78,0.80,0.78,0.80,0.00,2
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,341000,278990,0.79,0.85,0.79,0.82,+0.06,8
105/12/08,359000,296220,0.84,0.85,0.82,0.82,0.00,6
105/12/09,266000,241840,0.84,0.96,0.84,0.89,+0.07,13
105/12/12,257000,236980,0.91,0.94,0.91,0.91,+0.02,7
105/12/13,40000,34600,0.88,0.88,0.85,0.85,-0.06,4
105/12/14,211000,186470,0.89,0.89,0.87,0.87,+0.02,7
105/12/15,197000,163750,0.85,0.85,0.83,0.84,-0.03,3
105/12/16,25000,21250,0.85,0.85,0.85,0.85,+0.01,1
105/12/19,10000,8100,0.81,0.81,0.81,0.81,-0.04,1
105/12/20,134000,107240,0.81,0.81,0.78,0.78,-0.03,3
105/12/21,72000,59200,0.80,0.87,0.80,0.81,+0.03,4
105/12/22,89000,75460,0.86,0.86,0.81,0.81,0.00,4
105/12/23,61000,48190,0.79,0.79,0.79,0.79,-0.02,2
105/12/26,10000,8100,0.81,0.81,0.81,0.81,+0.02,1
105/12/27,0,0,---,---,---,---,---,0
105/12/28,63000,52290,0.83,0.83,0.83,0.83,+0.04,3
105/12/29,10000,7900,0.79,0.79,0.79,0.79,-0.04,1
105/12/30,10000,8000,0.80,0.80,0.80,0.80,+0.01,1
106/01/03,20000,15400,0.78,0.78,0.76,0.76,-0.04,2
106/01/04,320000,255400,0.80,0.82,0.79,0.79,+0.03,6
106/01/05,295000,233050,0.79,0.79,0.79,0.79,0.00,3
106/01/06,572000,502690,0.84,0.90,0.84,0.89,+0.10,19
106/01/09,611000,470330,0.77,0.80,0.75,0.76,-0.13,14
106/01/10,0,0,---,---,---,---,---,0
106/01/11,10000,7300,0.73,0.73,0.73,0.73,-0.02,1
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,222000,159640,0.72,0.72,0.71,0.72,+0.01,3
106/02/02,0,0,---,---,---,---,---,0
