105/08/24,341000,324900,0.96,0.99,0.92,0.96,-0.01,13
105/08/25,221000,213160,0.97,0.97,0.96,0.96,0.00,8
105/08/26,100000,90000,0.90,0.90,0.90,0.90,-0.06,1
105/08/29,105000,87900,0.84,0.88,0.83,0.88,-0.02,3
105/08/30,954000,984010,0.95,1.11,0.95,1.10,+0.22,16
105/08/31,880000,926870,1.08,1.08,1.02,1.02,-0.08,25
105/09/01,101000,104010,0.98,1.07,0.98,1.03,+0.01,8
105/09/02,62000,59760,0.96,0.98,0.96,0.98,-0.05,3
105/09/05,463000,478140,0.98,1.08,0.98,1.06,+0.08,14
105/09/06,562000,607010,1.08,1.10,1.04,1.04,-0.02,20
105/09/07,494000,544520,1.08,1.12,1.08,1.09,+0.05,13
105/09/08,1631000,1866440,1.10,1.20,1.08,1.17,+0.08,48
105/09/09,904000,1004230,1.12,1.16,1.08,1.13,-0.04,27
105/09/10,428000,446340,1.08,1.08,1.01,1.02,-0.11,12
105/09/12,102000,88340,0.90,0.92,0.85,0.85,-0.17,9
105/09/13,611000,431470,0.78,0.78,0.68,0.72,-0.13,9
105/09/14,450000,305500,0.68,0.68,0.67,0.67,-0.05,2
105/09/19,5000,3650,0.73,0.73,0.73,0.73,+0.06,1
105/09/20,10000,7400,0.74,0.74,0.74,0.74,+0.01,1
105/09/21,148000,109220,0.74,0.74,0.73,0.73,-0.01,7
105/09/22,138000,96340,0.73,0.73,0.68,0.68,-0.05,3
105/09/23,160000,111610,0.70,0.70,0.68,0.68,0.00,4
105/09/26,155000,97550,0.63,0.63,0.62,0.62,-0.06,3
105/09/29,0,0,---,---,---,---,---,0
105/09/30,47000,29610,0.63,0.63,0.63,0.63,+0.01,3
105/10/03,209000,141920,0.66,0.68,0.66,0.68,+0.05,2
105/10/04,346000,224900,0.65,0.65,0.65,0.65,-0.03,2
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,30000,11100,0.37,0.37,0.37,0.37,0.00,1
105/10/18,10000,3600,0.36,0.36,0.36,0.36,-0.01,1
105/10/19,30000,11400,0.38,0.38,0.38,0.38,+0.02,1
105/10/20,30000,11100,0.37,0.37,0.37,0.37,-0.01,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,10000,3500,0.35,0.35,0.35,0.35,-0.02,1
105/10/26,60000,19800,0.33,0.33,0.33,0.33,-0.02,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,20000,6200,0.31,0.31,0.31,0.31,+0.04,1
105/11/02,10000,3000,0.30,0.30,0.30,0.30,-0.01,1
105/11/03,10000,2900,0.29,0.29,0.29,0.29,-0.01,1
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,30000,4800,0.16,0.16,0.16,0.16,-0.07,1
105/11/10,0,0,---,---,---,---,---,0
105/11/11,1000,270,0.27,0.27,0.27,0.27,+0.08,1
105/11/14,6000,1670,0.28,0.28,0.27,0.27,0.00,2
105/11/15,1000,250,0.25,0.25,0.25,0.25,-0.02,1
105/11/16,9000,2370,0.29,0.29,0.23,0.23,-0.02,2
105/11/17,5000,1250,0.25,0.25,0.25,0.25,+0.02,1
105/11/18,10000,2400,0.24,0.24,0.24,0.24,-0.01,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,65000,17200,0.26,0.28,0.26,0.28,+0.04,2
105/11/28,560000,212200,0.39,0.39,0.36,0.37,+0.09,27
105/11/29,510000,168190,0.33,0.33,0.32,0.32,-0.05,2
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,55000,16500,0.30,0.30,0.30,0.30,-0.01,5
105/12/05,554000,170280,0.29,0.35,0.29,0.32,+0.02,30
105/12/06,604000,175160,0.29,0.29,0.29,0.29,-0.03,5
105/12/07,5000,1350,0.27,0.27,0.27,0.27,-0.02,1
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,3000,360,0.12,0.12,0.12,0.12,-0.01,1
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
