105/08/24,113000,159050,1.40,1.42,1.40,1.40,-0.04,5
105/08/25,83000,117030,1.41,1.41,1.41,1.41,+0.01,3
105/08/26,83000,115600,1.40,1.40,1.38,1.38,-0.03,3
105/08/29,79000,107440,1.36,1.36,1.36,1.36,-0.02,2
105/08/30,84000,115920,1.38,1.38,1.38,1.38,+0.02,3
105/08/31,5000,6650,1.33,1.33,1.33,1.33,-0.05,1
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,30000,31500,1.05,1.05,1.05,1.05,-0.01,1
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,232000,224570,0.96,1.00,0.96,1.00,+0.06,6
105/09/10,202000,193920,0.96,0.96,0.96,0.96,-0.04,3
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,8000,7600,0.95,0.95,0.95,0.95,+0.03,1
105/09/22,8000,7520,0.94,0.94,0.94,0.94,-0.01,1
105/09/23,8000,7440,0.93,0.93,0.93,0.93,-0.01,1
105/09/26,108000,99360,0.92,0.92,0.92,0.92,-0.01,2
105/09/29,100000,91000,0.91,0.91,0.91,0.91,-0.01,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,10000,6000,0.60,0.60,0.60,0.60,-0.02,1
105/11/01,10000,6300,0.63,0.63,0.63,0.63,+0.03,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,50000,22000,0.44,0.44,0.44,0.44,-0.11,1
105/11/08,50000,21000,0.42,0.42,0.42,0.42,-0.02,1
105/11/09,10000,4200,0.42,0.42,0.42,0.42,0.00,1
105/11/10,50000,20500,0.41,0.41,0.41,0.41,-0.01,1
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,20000,6600,0.33,0.33,0.33,0.33,+0.14,1
106/01/09,20000,7000,0.35,0.35,0.35,0.35,+0.02,1
106/01/10,0,0,---,---,---,---,---,0
106/01/11,8000,2080,0.26,0.26,0.26,0.26,+0.01,1
